6.5268e-007,21030.814642681,13259.61780546,10824.121759438,7738.0335345995,5285.6389904262,4022.4762536341,3631.6984838907,3202.8990933074,2427.6804906273,2643.1363420534
6.5269e-007,19236.533600785,13780.230210999,11104.908719337,7603.3228491295,5813.4355636341,4207.3973853855,3951.6992017433,3150.7933207482,3408.6047125197,2947.9253403379
6.52699e-007,17906.205982949,13113.358279497,11752.73970408,6443.5763981374,5910.3324152368,3931.8279548714,3161.5866462372,2954.2139862203,3337.2185929863,2497.1477151627
6.52709e-007,18857.177126575,12459.208206068,11570.013319697,6171.3300810165,5076.7735185075,4342.1291719106,3685.8186605416,4399.2917003201,4170.6415866819,2341.440677576
6.52718e-007,18897.884250648,12515.553534931,12000.815279398,6885.2066904642,5910.8050544768,3745.9388110438,3472.6827000821,3813.7232726777,3790.4223639911,3260.8562574762
6.52727e-007,18476.163278501,11627.760693101,14193.261352028,7380.9029907625,6719.3854654855,4130.5620732959,4253.5364850461,3706.5123776055,3413.9180875792,4493.1245631111
6.52737e-007,19628.680574195,13363.237475863,13028.005505143,8069.5427483528,7036.2644588548,4169.8189370646,3938.5513116944,3881.2648356853,3391.1472076072,4002.2029517045
6.52746e-007,20802.834098642,13766.132014517,12318.897146793,7503.9764505078,6432.3435939085,4384.5699174366,3694.905207744,3145.2954852505,3308.6929703161,3368.1102376127
6.52756e-007,20754.580840076,14004.347785291,12426.53647748,8062.1068115212,5693.2691356823,4840.7420580751,2953.3064882482,3016.9279119502,2976.6343436056,3078.4286215289
6.52765e-007,20521.903935206,13011.20320114,10610.745110394,7975.1141616838,4703.8808941529,4345.8249212172,2521.6462662016,3979.2942506972,2820.3793560474,2676.3094971147
6.52775e-007,19742.304939124,14265.099866128,10493.562136948,6455.0503887352,5416.8180925001,4897.7019443825,2717.4141222888,3628.5159332706,2151.6834629117,2581.808271352
6.52784e-007,17864.548356821,12261.173074869,11209.612673867,6170.179058581,5220.3825673534,4149.7414332687,3161.7834758757,3740.5657127175,1898.2149295104,1571.7223856509
6.52793e-007,18622.555346249,12784.757056665,11349.68463762,7468.4178735576,5861.6455048195,4191.2805621207,3699.4979901586,3091.1290326021,1681.4936431419,1107.040725031
6.52803e-007,18454.628661574,11868.460902632,10229.340594306,8240.3433766984,5755.1570877479,4919.6934377082,3064.2855854628,2841.6366431933,1876.8245600257,1855.6198988571
6.52812e-007,19367.033120881,11455.285804683,9528.2283795962,8133.2847209524,5228.9187447489,4938.4821471285,3592.2979172824,2733.707975412,2087.1155500528,2661.6288197982
6.52822e-007,18845.499468191,12443.748376952,9090.1471591762,8631.9701427058,5933.8166012693,3954.7464329043,3411.7218207913,2800.8191321641,3089.3009573492,2365.9752044955
