635	1135	1533	492	312	130	74	
636	1302	1145	469	278	130	103	
637	1500	960	424	309	117	97	
638	1308	872	318	142	84	65	
639	1127	776	279	129	60	89	
640	1121	808	299	142	88	166	
641	775	847	323	158	194	135	
642	817	851	378	162	182	120	
643	1016	984	395	161	131	67	
644	1112	1001	263	218	97	88	
645	986	805	210	225	95	91	
646	928	774	208	116	82	61	
647	1163	812	384	149	91	80	
648	1175	817	389	188	29	31	
649	1390	1042	315	266	92	106	
650	1472	1120	385	317	88	186	
651	1225	1145	493	309	85	250	
652	1206	985	380	251	87	92	
653	1068	805	324	210	85	54	
654	992	764	352	208	108	17	
655	877	710	370	236	117	27	
656	900	697	309	249	113	28	
657	888	564	227	306	173	27	
658	745	611	227	237	87	48	
659	778	636	263	218	77	75	
660	700	749	331	204	117	110	
661	796	779	343	226	51	55	
662	802	759	291	184	96	42	
663	942	708	322	200	125	55	
664	1055	878	447	166	173	60	
665	1061	972	577	182	143	86	
666	1094	1159	614	250	138	100	
667	1330	1365	417	292	130	102	
668	1604	1455	464	471	251	77	
669	1981	1785	516	433	206	72	
670	1829	2193	759	477	227	84	
671	1594	2105	761	520	251	60	
672	1266	1704	560	284	189	82	
673	1020	1323	429	258	119	54	
674	1043	1127	373	246	116	91	
675	984	894	371	239	143	112	
676	980	1052	285	231	176	93	
677	813	904	213	238	119	118	
678	697	629	226	249	122	162	
679	725	653	387	291	171	128	
680	751	782	383	319	152	81	
681	891	713	436	236	129	73	
682	812	737	377	232	147	41	
683	771	798	290	221	159	56	
684	845	852	272	172	154	36	
685	866	749	240	154	149	89	
686	866	725	313	277	118	92	
687	888	593	334	270	133	74	
688	741	727	328	236	229	86	
689	833	746	251	275	189	71	
690	894	777	391	272	133	100	
691	899	875	495	326	195	92	
692	1066	939	521	291	144	81	
693	1084	1131	409	260	110	55	
694	1085	1026	376	237	138	65	
695	1109	899	393	258	73	46	
696	1027	849	372	221	79	54	
697	913	887	402	339	106	89	
698	896	847	350	331	104	91	
699	1182	935	255	252	163	75	
700	1321	1077	287	358	118	70	
701	1172	1120	365	306	151	90	
702	966	1351	434	351	193	56	
703	1025	1256	502	429	151	77	
704	1078	1212	635	394	104	42	
705	1151	1423	608	404	83	26	
706	1478	1659	549	415	125	72	
707	1634	1879	561	543	147	95	
708	1934	2201	774	480	136	62	
709	2430	2883	1035	492	225	68	
710	3110	3648	1286	727	320	94	
711	4294	5036	1947	1066	406	78	
712	6253	7078	2985	1603	577	106	
713	7530	9227	3600	1981	712	235	
714	7374	8828	3372	1943	718	246	
715	5298	6093	2287	1300	544	181	
716	2961	3438	1354	753	280	70	
717	1862	2244	813	570	247	115	
718	1391	1645	573	388	247	150	
719	1281	1238	457	219	258	64	
720	1312	1353	401	188	189	115	
721	1031	1219	419	271	143	69	
722	1049	1036	357	314	107	61	
723	1087	900	468	329	152	101	
724	1135	934	503	226	154	130	
725	1010	879	349	195	193	184	
726	900	1004	248	238	151	109	
727	928	901	297	285	108	71	
728	998	807	267	239	104	101	
729	941	904	304	244	181	94	
730	922	949	307	256	221	102	
731	1013	1145	322	348	241	80	
732	1170	1206	396	335	181	161	
733	1133	1271	566	214	165	239	
734	1268	1350	692	291	190	155	
735	1541	1562	739	384	185	116	
736	1474	1600	699	495	190	133	
737	1296	1339	434	382	171	134	
738	1113	1035	292	314	164	165	
739	1099	867	344	205	151	105	
740	1032	791	399	165	108	62	
741	1015	866	414	219	142	83	
742	1034	612	444	304	104	90	
743	1142	666	309	263	91	90	
744	990	771	327	308	83	88	
745	1001	706	410	195	100	93	
746	1099	891	330	215	142	52	
747	1008	1057	318	206	160	64	
748	818	835	259	186	128	88	
749	733	599	298	197	90	114	
750	726	556	324	104	58	119	
751	858	717	258	116	103	101	
752	1032	693	278	200	122	96	
753	916	740	307	204	114	67	
754	969	972	293	215	152	75	
755	910	975	279	295	156	88	
756	1139	828	260	317	132	140	
757	1200	836	352	261	155	108	
758	1258	1074	366	261	211	92	
759	1592	1321	406	364	270	162	
760	1572	1467	556	378	263	210	
761	1671	1276	688	373	172	98	
762	1345	1135	456	292	172	63	
763	912	1002	323	213	148	37	
764	771	783	394	197	119	84	
765	762	770	351	195	79	51	
766	794	800	442	215	139	76	
767	684	771	465	284	149	62	
768	754	804	423	372	210	43	
769	874	676	328	367	179	53	
770	918	632	317	223	158	55	
771	887	861	345	117	128	56	
772	845	827	430	139	98	127	
773	815	687	450	173	114	165	
774	951	705	340	260	106	101	
775	855	732	345	260	124	150	
776	798	697	436	272	119	170	
777	833	690	530	217	151	75	
778	947	690	469	213	149	87	
779	915	768	382	154	182	71	
780	879	876	293	191	132	116	
781	925	885	258	164	187	130	
782	911	727	212	174	161	160	
783	832	735	239	155	199	132	
784	1003	730	295	148	159	90	
785	1103	861	327	190	104	59	
786	1015	1047	336	264	135	51	
787	1016	1100	367	255	141	66	
788	1026	1185	367	184	170	22	
789	1034	1075	289	177	192	59	
790	984	969	305	278	172	111	
791	999	1091	245	251	161	172	
792	1246	1042	251	196	166	167	
793	1279	993	248	172	178	57	
794	1152	771	316	179	200	46	
795	1012	925	419	143	189	37	
796	1167	1018	532	166	153	95	
797	1090	1066	418	185	75	67	
798	1168	1015	432	236	134	136	
799	1040	791	320	187	126	106	
800	1295	721	413	153	206	138	
801	1203	665	533	227	224	114	
802	980	804	352	246	175	118	
803	839	725	336	209	102	108	
804	780	814	313	151	93	94	
805	931	886	348	201	119	122	
806	1026	1014	402	284	257	47	
807	1167	1131	412	214	275	60	
808	1309	1332	436	381	126	72	
809	1462	1558	476	324	212	114	
810	1621	1902	682	351	379	169	
811	1908	2321	913	437	406	108	
812	2552	2990	878	639	328	186	
813	2400	2845	1084	583	239	191	
814	1753	2336	917	451	300	129	
815	1437	1900	576	317	184	106	
816	1408	1516	532	386	125	83	
817	1477	1336	580	293	134	116	
818	1429	1412	487	312	177	99	
819	1826	2093	675	467	210	64	
820	1985	2417	743	466	232	121	
821	1887	2458	828	501	226	181	
822	1504	2117	723	619	251	157	
823	1243	1562	497	625	187	129	
824	1043	1050	331	538	132	100	
825	1007	862	286	264	96	125	
826	1047	741	284	206	90	138	
827	1014	714	235	232	79	138	
828	1112	895	278	262	135	114	
829	970	944	404	165	122	79	
830	926	904	336	114	144	42	
831	834	1042	421	102	156	78	
832	753	968	397	121	130	92	
833	797	769	350	207	109	83	
