425,10129,7151,5460,5346,3898,7484,8374,11250,11099,11174,
426,9924,7144,5835,5159,3548,8076,9829,12469,13316,14141,
427,10429,7430,6173,5123,3953,7931,10570,13572,15921,14892,
428,10775,8402,6932,4906,3845,7530,10444,14510,15661,13446,
429,10294,8498,7390,4794,3872,6958,8344,12519,14187,12720,
430,10866,8006,7260,5224,3793,6528,7522,10793,11943,10799,
431,11333,6930,6393,5038,3886,6499,7144,9018,10032,8855,
432,12415,6783,6077,4831,3873,5581,6691,7342,9184,7183,
433,11798,7746,6292,4409,4281,5604,5876,6632,8631,6626,
434,10709,7803,6843,4927,3974,5602,6011,6480,8047,5853,
435,11159,8102,6887,5200,4034,5440,4974,6146,6630,5286,
436,11522,8140,6663,5071,4409,5644,4823,5810,6034,5745,
437,10522,7856,6738,4829,5137,5479,4917,5286,5554,6269,
438,11236,7241,6607,4869,5164,5767,4599,4819,5518,5317,
439,10995,7081,7000,4948,4964,5412,4630,5455,5169,4480,
440,10316,7129,7100,4697,4009,4830,4618,5194,4893,4521,
441,10475,7039,6666,5512,4447,4420,4719,4877,4360,4289,
442,11316,6123,6826,5933,4541,4913,4477,4294,3974,3871,
443,11370,6009,6269,6056,4118,4311,3986,4145,4270,3287,
444,10425,6951,6442,5535,3881,3974,3943,3932,4093,3349,
445,9894,6877,6098,5599,3411,3913,3844,3944,3987,3943,
446,10400,6875,6829,5576,3939,4243,3365,4594,4598,4595,
447,11878,7401,7463,5017,4268,4564,3207,5379,4591,4723,
448,11568,7309,7149,4739,4454,4318,3873,5615,4937,4769,
449,10931,6025,6815,5161,3917,4361,4654,5515,5250,4749,
450,11038,5978,6343,5219,4452,4124,5131,6350,6424,5876,
451,11382,6488,7362,5043,4258,4573,5437,8097,8371,6988,
452,12099,7104,7872,4883,4260,5752,6873,8947,9756,8929,
453,10917,7122,8028,5418,4292,6346,8232,9566,11761,11031,
454,10468,7036,7224,5197,4452,6221,8352,11327,13890,12147,
455,10281,7201,7549,4952,4332,6518,9144,13711,14254,13824,
456,10809,7156,7284,5006,4148,7192,9574,14705,14157,15787,
457,11090,7471,6700,5202,3891,7224,10034,15068,14925,16871,
458,10664,7210,6313,6178,4311,7176,9139,13988,14182,16421,
459,11381,6740,6754,6631,4464,6734,8076,12639,13158,15205,
460,11991,7011,7191,6220,4248,5831,7324,10619,11924,12975,
461,12299,6727,7135,5475,3896,5712,6533,9249,9670,10214,
462,12194,6676,6628,4751,4017,4622,5518,8210,7267,8565,
463,11867,7952,6979,4486,4539,3972,4636,7385,7222,7164,
464,12078,8351,7370,5014,4879,3988,4753,7048,6837,6534,
465,11305,7789,6476,5497,4464,4269,4910,6523,5857,5722,
466,11386,8212,6172,5468,4047,4374,4017,5802,5816,5435,
467,11651,8603,6070,5707,4161,4528,3938,5250,5095,5093,
468,11917,7410,5902,4929,4123,4031,3976,4960,4663,5230,
469,11910,7385,6131,5202,4402,3889,4152,5141,5413,5525,
470,12254,7670,6119,4837,4700,4345,4124,5195,5500,5889,
471,13227,7444,5967,4943,4933,3811,4403,4759,5531,5381,
472,12751,7278,5881,5249,4854,3450,3797,4432,5293,4703,
473,12125,6980,6142,5409,5015,3818,4006,4891,5474,5152,
474,12446,7750,6639,5665,5288,4422,4752,5038,5248,5315,
475,12372,8250,6663,5870,4978,5140,4864,5375,5660,5468,
476,11335,7352,6513,6202,5082,5503,4966,5736,5716,6671,
477,11526,7716,6219,5472,4756,5719,4885,6161,6810,8057,
478,12066,7588,6531,5050,3968,5171,5215,6764,8410,7999,
479,12464,7522,7321,4929,3796,5412,6311,8480,9746,9444,
480,13203,7915,6961,4742,4548,5804,7589,10773,11864,11935,
481,13333,7557,7278,4869,4748,6618,8745,13140,13390,12107,
482,13510,8005,7161,5039,4677,6767,9065,13498,13927,12186,
483,14319,7519,6794,5167,4768,6931,8223,12031,12951,13309,
484,14245,6934,7081,5322,5058,6455,6900,11199,12496,10936,
485,14246,6714,7307,5358,4622,5205,6447,10215,10542,9110,
486,14146,7110,6586,5610,3989,5112,5777,8244,8640,7559,
487,13622,7167,6379,5461,4186,4739,4431,6625,6142,6285,
488,12857,7255,6568,5266,4590,4901,3736,5164,5052,5667,
489,12902,6533,6476,5188,4700,4288,3773,5179,5041,4905,
490,12961,6636,6753,5607,5247,3792,3251,5136,4429,3776,
491,12471,7109,6922,5681,5153,3523,3118,4626,4062,3434,
492,12597,7615,6841,5487,5003,3485,3147,4072,3914,2799,
493,12820,7546,6382,5406,5173,3401,2717,3948,3893,3279,
494,12711,8278,6139,5436,4803,3876,3317,3886,3458,3441,
495,13446,7945,6387,5425,4730,3911,3226,3793,3406,3736,
496,13627,7842,6950,5718,4857,3810,3165,3327,3373,3098,
497,13071,8346,6976,5269,5513,4086,3295,2899,3119,3040,
498,12993,8317,6313,4922,4924,3544,3227,3001,3010,2950,
499,13474,8008,6753,5019,5121,3682,3331,3431,3328,2776,
500,14028,7951,7716,5037,5003,4292,3293,3238,3418,2888,
501,14697,7612,7444,5391,4884,4378,3313,2899,3205,2739,
502,15658,7638,7353,5521,5496,4397,3849,3204,3050,3084,
503,15705,8191,6841,5605,6012,3948,3695,3297,3282,3475,
504,16180,7983,6306,5577,6418,3867,3400,3539,2906,3152,
505,17006,7966,6019,6006,5927,3959,3216,3925,3092,2963,
506,18088,7921,6354,5918,6241,3767,3262,3722,3387,2972,
507,18389,8045,7286,5967,7031,4449,3697,3345,3401,3051,
508,19069,7856,7199,6202,7151,4443,3520,3527,3225,3173,
509,18221,7541,7454,7256,6271,4553,3464,3590,3461,3173,
510,16991,7958,7753,6605,6609,4732,3598,3311,3375,3379,
511,16791,8365,7619,5795,6714,4419,3560,3348,3373,3483,
512,18203,8579,7422,6921,7226,4405,3738,3586,3528,3847,
513,19738,8399,7539,7341,6917,4026,4027,3589,3395,3616,
514,17971,7313,7767,7581,6992,4225,3639,3726,3391,3592,
515,17711,7729,7542,7848,7397,4634,3588,3579,4401,4427,
516,18285,8685,8003,7835,8014,5374,3866,3446,4378,4494,
517,20996,9192,8098,8089,8638,5752,4039,3378,4091,4317,
518,21264,9465,9160,8643,9285,5714,4453,3302,4382,3969,
519,20348,9459,8995,8994,10109,5394,4707,3595,4682,3990,
520,20542,8759,9400,9063,10534,5150,4780,3981,4867,4541,
521,21536,10145,10148,10242,10967,6129,5364,4080,5156,5639,
522,21759,11268,11084,10447,11971,6792,5328,4853,6119,6354,
523,21731,11890,11383,11543,13260,7897,5706,5874,6103,7032,
524,22142,13172,11668,11659,14113,8168,5785,6156,6146,7049,
525,24202,12707,13332,11450,14966,8674,6725,6846,6881,7324,
526,25298,12849,12616,11487,14856,9999,7831,7642,7872,7789,
527,26406,12407,12450,11325,15648,10085,7876,7755,7489,8774,
528,26253,11440,12599,11759,16152,9922,8370,6994,8008,8027,
529,26156,10740,12110,11268,15625,10347,8656,6823,7826,7683,
530,24378,10744,11341,11072,14235,10438,7774,6700,6937,6837,
531,23395,11903,11165,10769,12682,9489,6802,6592,7234,6780,
532,22494,11663,10704,10567,11501,8760,5172,6070,6694,5890,
533,20338,11204,10437,10830,12235,8459,5065,5140,6080,5170,
534,19510,9933,10254,9994,11130,7633,4779,4390,5257,4621,
535,18919,9515,9939,9267,9773,6406,4592,4103,4922,4337,
536,16464,9203,9114,8568,8798,5732,4968,3713,4737,4146,
537,14740,9383,9467,8398,7426,5208,4839,3815,4089,4034,
538,14690,8395,8977,7778,6681,4784,3937,3609,4068,4187,
539,14715,8541,8445,7509,6929,4835,3880,3636,4019,4324,
540,15460,8724,7861,8200,7448,4732,3975,4117,3909,3954,
541,15302,8042,7348,8388,7227,4629,3924,4189,3838,4045,
542,15739,7957,7248,7324,6551,4017,3709,3529,3975,3758,
543,14881,7669,7180,6886,5966,4139,3249,3622,3452,3558,
544,14750,7745,7778,6700,5464,3950,3171,4261,3712,3511,
545,14106,8054,7701,6529,5604,3965,3382,4223,4148,3587,
546,14202,8712,7693,5869,5860,4220,3605,4129,4645,3017,
547,14375,8838,7190,6358,5594,4361,3331,3647,4228,2953,
548,13678,8202,7182,6338,5527,4112,3315,3421,3529,2648,
549,12626,7930,6530,5725,5623,4184,3379,3382,3781,2430,
550,12408,7693,6534,5339,5015,4006,3338,3357,3575,2569,
551,13046,8471,6839,5681,5555,3975,2998,3238,3277,2592,
552,13291,7974,6771,6073,5460,4369,3030,3428,3124,2963,
553,13250,8166,6904,5503,5322,4293,3271,3185,3175,3230,
554,12797,9489,6830,5921,5855,4649,3082,2901,2931,3358,
555,13274,9139,6950,6794,5345,3904,2975,2979,3289,3293,
556,12931,8567,6837,5943,4946,3715,3075,3372,3433,2655,
557,11695,7939,6622,5952,5324,3484,2829,2971,3086,2573,
558,11238,8169,6551,5665,5211,3505,2621,3242,3105,2680,
559,11610,7585,6626,5901,4949,3672,2975,3258,3178,2706,
560,12718,7497,6754,5614,4815,3399,3173,3085,2709,2761,
561,13145,7992,6293,5487,4611,3416,3246,2950,2693,2696,
562,13064,8097,6122,5819,4947,3240,3167,3300,2906,2912,
563,12331,7688,6869,5904,5044,3131,2790,3425,2814,3379,
564,11838,7955,6253,5797,4683,3413,3168,3075,2804,2949,
565,11113,7782,5809,5599,4809,3890,3748,3033,3218,2549,
566,11736,7903,5918,6163,5139,3970,3700,2994,3364,2759,
567,12162,8184,6062,6115,4375,3784,3050,3450,3325,2887,
568,11989,7977,6637,5650,4372,3907,3065,3528,3090,3235,
569,11225,7788,7029,5024,4338,3886,3299,3144,3518,3404,
570,11648,7466,6186,5192,4437,3822,3513,3301,3668,3674,
571,11261,7843,6256,5361,5221,4381,3397,3612,3706,4014,
572,10465,7769,7326,5849,5171,4013,3197,3529,3688,3813,
573,11080,7626,7046,5936,4980,3851,2909,3630,3745,3469,
574,11889,7840,6574,5308,5089,4105,3100,3938,3907,3073,
575,13032,7937,6585,5274,5492,3897,3124,4137,3812,2695,
576,12292,7129,6663,5355,5178,4105,3866,3885,3837,3008,
577,11884,7024,7160,5025,4954,4195,3854,4026,3704,3193,
578,10974,8001,7516,5198,5154,4262,3485,3943,3880,3341,
579,12056,8012,7334,5782,4993,4405,3225,3680,4646,3907,
580,12897,7867,7130,6105,4920,4053,3727,3657,4805,4170,
581,12518,7922,6890,6142,4519,4008,4367,3571,5243,4354,
582,11762,8634,6931,5763,4402,4345,3999,4310,4917,4325,
583,11216,8393,6406,5586,4216,3813,3949,4514,4810,3934,
584,12350,8140,6256,4733,4681,3465,3468,4038,4659,3557,
585,12408,7615,6366,4382,4690,3755,3116,3873,4543,3326,
586,12173,7213,6618,4818,4479,4089,2885,3768,3801,2990,
587,11906,7269,7083,5518,4558,4257,2922,3571,3104,2729,
588,11499,6975,7806,5791,4786,3652,3189,3802,3165,2645,
589,12323,7370,7843,5684,4547,3599,3153,3524,3602,2683,
590,11702,7309,7153,5497,4116,3754,2864,2758,4152,3029,
591,11266,7024,7523,5046,4228,3995,3021,2713,3617,3222,
592,10873,6513,7796,4770,4153,3990,2970,2644,3651,2759,
593,10401,6475,7702,5073,3905,3914,2958,2938,3193,2944,
594,11295,7005,6640,5034,4288,3767,3356,3044,3028,3139,
595,12328,7101,6830,4998,4204,3631,3446,3528,3132,3180,
596,11481,7653,6349,5283,4373,3728,3150,3762,3124,2789,
597,10505,7575,6109,5644,4190,3706,3010,3111,3219,3155,
598,10023,7615,6892,5141,4216,3508,3037,3559,3654,3283,
599,11091,8458,8079,5291,4348,3682,3078,3411,4013,3091,
600,11764,8391,8049,5429,4503,4000,2874,3255,3940,3402,
601,10770,7579,7172,4915,4430,4181,2759,3173,3512,3578,
602,11074,7319,7224,5134,4087,3814,3288,3026,3626,3375,
603,10739,6643,7258,4818,4602,3821,3061,2696,3483,3368,
604,10642,6814,6683,4876,5351,3997,2772,2739,3361,3645,
605,9624,7728,6426,4599,4771,3560,2918,3030,2918,3316,
606,9689,8356,6337,5135,3952,3209,3092,3044,2685,3001,
607,9753,8275,6242,5556,4191,3515,3495,3017,2529,3005,
608,10038,8033,6362,5929,4523,4074,3926,3293,2666,3296,
609,10411,7272,6492,5406,5001,4228,3541,3115,3083,2756,
610,11467,7693,6583,5847,5131,3910,3243,2922,3267,2859,
611,11302,8167,6648,6448,4869,3675,2994,2991,3382,2751,
612,11182,8068,6308,6298,4462,3468,2930,2857,3069,2818,
613,10456,8577,5880,5607,4652,3375,2764,3024,2770,2982,
614,10333,8807,5452,5632,4693,3674,2936,2703,2668,3323,
615,10689,7972,5319,5761,5322,3497,2592,2432,2770,3291,
616,10478,8172,5618,5152,5311,3199,2730,2366,2756,2906,
617,10876,7780,5962,5150,4835,3610,2997,2661,2880,2884,
618,11174,6960,6117,5535,4540,3960,2969,2749,2553,2829,
619,11070,7012,6424,5785,4605,4021,2937,2782,2224,2373,
620,10772,8354,7016,5179,5035,3619,3010,2466,2063,2369,
621,11379,8356,6517,4611,4625,3196,3155,2539,2209,2781,
622,11231,8540,6479,4858,4597,3338,3404,2654,2464,2685,
623,11492,7512,6054,4917,4729,3389,3631,2575,2914,2630,
624,11375,7117,5664,5001,4423,3334,3326,3037,2860,2562,
625,10312,8128,5901,4911,4258,3296,3114,2924,2755,2662,
626,10108,7735,6015,5222,4220,3482,2899,3002,2971,2949,
627,10373,6548,6469,5555,4361,3824,3084,3299,3201,3285,
628,10700,6716,6916,5398,3852,3326,3633,3354,3296,3272,
629,11187,6808,6785,5733,3728,2757,3539,3266,2906,3364,
630,11518,6995,6387,5995,3877,2926,3462,3147,3159,3328,
631,10382,7629,6850,5925,4036,2922,2944,3346,3244,3220,
632,9286,7294,6523,5396,4128,2994,2895,3070,2707,3307,
633,10285,7162,6269,5312,3730,3315,2635,2908,2431,3021,
634,10774,7841,6624,5326,3637,3371,2636,3052,2535,2905,
635,9318,7455,6636,5460,4244,3866,2646,3136,2722,2583,
636,9149,7197,6036,4972,3894,3849,2914,2780,2768,2631,
637,9303,6702,7096,5752,3946,3652,2996,2795,2676,3179,
638,9225,6978,6269,5236,3643,3771,3262,2751,2850,3237,
639,9780,7124,6410,5161,3260,3997,3636,2759,2568,3049,
640,10426,7283,6936,5221,3765,3742,3676,3004,2313,2660,
641,11161,7919,6791,5514,3736,3959,3395,3351,2714,2744,
642,12613,8649,7776,5717,3912,4527,3850,3079,2627,3268,
643,12487,8772,8063,6491,3956,4988,4559,3148,2720,4144,
644,11550,8813,7514,6449,4301,5904,4470,3241,3015,3555,
645,11030,8236,7069,6816,4769,6418,4635,3111,3590,3327,
646,11158,7287,7335,6132,5232,5830,4255,3276,3505,3095,
647,11464,6987,7066,5496,5147,5273,3873,3034,3670,2974,
648,10765,6919,6990,5122,5118,4845,3838,2265,3464,2815,
649,11182,7180,6890,4753,5001,4562,3893,2846,3101,2782,
650,10565,7936,5901,4825,4434,3891,3174,3097,2772,2791,
651,10203,7874,6150,4915,4617,3433,2893,2949,2657,2678,
652,9713,7198,5958,5083,4664,3879,2645,2822,2516,2427,
653,10132,6969,6385,5348,4568,4118,2864,2752,2532,2831,
654,11216,6842,6844,5814,4985,3896,3128,2866,2583,3101,
655,11303,7522,6491,6362,4191,4292,3542,3158,2488,3287,
656,11309,7929,6568,5801,5319,4508,3211,3236,2817,3924,
657,11959,7705,7336,5317,5588,4289,3372,3518,3277,3794,
658,12268,8135,7940,5139,5684,3907,3436,3869,3155,3368,
659,12466,8342,8055,5143,5018,3975,3917,3590,2978,3124,
660,12055,9081,7845,5693,4967,3883,3733,3141,2722,2744,
661,10799,9009,8032,5397,4859,3705,3462,2667,2614,2541,
662,10264,8656,6338,5755,4522,3325,3186,2407,2782,2334,
663,10792,8550,5825,6646,3714,3292,2977,2501,2811,2482,
664,11287,8577,6235,6702,3760,3541,2923,2737,2958,2188,
665,10900,8747,6612,6020,4304,3773,2496,3360,2973,1925,
666,10589,8092,6190,6069,4525,3355,2463,3403,2896,1873,
667,10141,7783,6800,5522,4611,3440,2727,2926,2657,2277,
668,9746,7846,6934,5269,4660,3415,2872,2821,2560,2958,
669,9679,7546,6518,4936,4440,3433,3114,3006,2899,3702,
670,9928,6811,6255,5039,4474,3597,3434,2812,3297,3505,
671,9861,6777,6560,5631,4597,3324,3913,2830,2851,2942,
672,9326,7032,6583,5438,4200,3616,3160,3357,2747,2832,
673,9304,6773,6499,5294,4223,3511,3006,3085,2920,2927,
674,9447,7325,5731,5436,3974,3348,3369,2723,3099,2405,
675,9018,7631,5627,5880,3609,3357,2705,2611,3169,2671,
676,8741,7237,5401,5666,3234,3273,2087,2896,2881,2730,
677,9951,7200,6126,5196,3140,3030,2290,2862,2933,2643,
678,10811,7073,6506,4661,3132,3693,2249,2716,2753,2799,
679,10354,7707,5652,5178,3652,3850,2155,2792,2444,2815,
680,10098,7486,5488,5486,4082,3615,2355,2450,2345,2766,
681,9975,6733,5970,5759,3559,3175,2476,2273,2601,2556,
682,10404,6859,5998,5574,3884,3440,2563,2614,2824,2402,
683,10730,7327,5602,5670,4155,3841,2998,2627,2800,2343,
684,10223,7024,5806,5387,3772,3518,3062,2583,2440,2299,
685,9993,7254,6497,4855,3562,3436,2971,2772,2396,2599,
686,10558,6980,6904,4324,3618,3436,3193,2582,2067,2761,
687,10362,7890,7192,4853,3673,3274,2809,3078,2387,2811,
688,10362,8126,7604,5947,3578,3226,2538,3766,2714,2592,
689,10383,8152,6724,5717,3060,3309,2283,2944,2802,2479,
690,10987,8412,6044,4930,3202,3091,2319,2819,2698,2297,
691,10644,8325,6663,5286,3635,3208,2584,2874,3052,2344,
692,11220,7991,6434,5397,3970,3640,2186,2588,2890,2129,
693,11139,6802,6360,4887,3813,3684,2294,2796,2452,2033,
694,10748,7509,6927,4566,3891,3587,2410,2488,2435,1978,
695,9869,7252,6820,5263,3903,3286,2165,2286,2546,2123,
696,9672,7312,6203,5251,3904,3138,2396,2141,2682,2164,
697,9372,7140,6198,4726,3863,3020,2447,2593,2815,2460,
698,9261,6511,6787,4702,3611,2522,2484,2696,2945,1931,
699,9869,6864,7166,5157,3123,2614,2313,2593,2944,2127,
700,10274,6980,6671,5453,3138,2895,2294,2926,2374,2533,
701,10451,7603,6242,5582,3314,2957,2571,2997,2418,2668,
702,10155,7672,6364,5500,3407,2674,2669,2460,2369,2462,
703,14821,9150,8272,6867,5281,4845,4052,4056,4278,4332,
704,9356,7434,6965,4509,3780,3062,2249,2682,2575,2699,
705,9598,7220,6744,4767,3851,3302,2479,2974,2584,2657,
706,8702,7182,6031,5036,3660,3420,2541,3157,2518,2664,
707,8519,7704,5587,5777,3892,3744,2662,3330,2812,2516,
708,10144,6859,6101,5580,3512,4208,2751,2970,3113,2885,
709,10259,6498,5931,4908,3365,3669,2601,3383,3587,3494,
710,10368,6814,5931,4916,3334,3790,2852,3823,3404,3864,
711,10693,6928,6276,4699,3472,3537,3441,3725,3394,4467,
712,11404,6979,6725,4457,3561,3484,3377,3630,3173,4080,
713,11168,7124,6146,4767,3842,3433,3486,4040,2943,3421,
714,11945,7138,6261,5169,3940,3175,3200,4033,3401,3499,
715,11822,7336,6229,5161,4577,2868,2848,3782,3753,3653,
716,10309,7406,5931,4475,4639,3267,2727,3658,3173,3047,
717,9877,7880,5957,4919,3744,3739,2782,3294,2752,2767,
718,10433,7576,5806,5416,3396,3757,2449,2902,2924,2517,
719,10980,8074,5594,5536,3547,4056,2282,2835,2971,2328,
720,10676,7431,5599,5080,3692,3479,2555,2853,2631,1962,
721,10488,7826,5552,4709,3572,3073,2707,2454,3181,2247,
722,10432,7634,6094,4693,3540,3025,2573,2681,3069,2665,
723,10272,7303,6962,4410,3968,2996,2543,3275,2923,3090,
724,10005,7003,6317,4421,3784,3157,2815,3330,2630,3045,
725,10184,7861,6408,4901,3681,3483,2776,3246,2518,3015,
726,11051,7463,6750,4631,3723,3292,3016,3407,2576,3193,
727,11217,7136,6852,4195,4019,3274,3407,2991,2976,2762,
728,10512,6910,6569,4059,4275,3390,3156,3188,3178,2513,
729,9903,7145,6221,5086,4213,3580,2926,3634,3184,2387,
730,10440,6982,6280,5536,4255,3403,2883,3403,2745,2554,
731,11732,7213,6699,5614,4131,3644,2989,3058,2794,2553,
732,11520,7233,6592,5559,4496,3690,2787,3034,3164,3165,
733,11393,7803,6441,5067,4163,3393,2738,3434,3206,3525,
734,11373,7565,6036,4928,3702,3297,3213,3410,3455,3438,
735,11157,7575,5463,5228,3735,3257,3439,3232,3221,3235,
736,11010,7107,6685,5018,3703,3272,3439,3274,3288,3205,
737,11591,7270,6402,4693,3801,3929,3715,3345,3100,3280,
738,10503,7800,6110,4876,4407,4766,3564,3687,3425,3651,
739,10836,8075,6232,5147,4166,5450,4056,3765,3702,3746,
740,11357,8744,6658,4612,3965,5134,3936,4194,3985,3632,
741,12174,7604,7004,4283,4329,5002,4378,3741,4481,4139,
742,12738,7189,6608,4597,4599,5244,4409,3801,4296,3888,
743,11728,7193,6668,5088,4965,4835,4403,3469,4036,4013,
744,10823,7297,6606,5324,4950,3855,3605,2864,3635,3923,
745,11187,6830,6477,5370,4329,3590,3012,2824,3010,4205,
746,10476,6669,6515,4880,3770,3625,3021,2349,3073,3582,
747,11126,6754,6243,5370,4130,3722,2659,2396,3014,2772,
748,10987,6937,6574,5858,4161,3403,2593,2668,2577,3195,
749,10679,7140,6960,5841,4163,3520,3182,2748,2454,2998,
750,11097,7282,6772,5837,4340,4176,2990,2588,2661,2419,
751,11451,7020,6516,5750,4130,4212,2748,2448,2952,2235,
752,11619,6709,5881,5305,3580,4398,2646,2262,2821,2515,
753,10987,6552,5638,5302,3589,4489,2606,2361,2308,2531,
754,10670,6491,5313,5339,4171,3929,2826,2537,2329,2365,
755,10680,6922,5893,4818,4181,3623,3277,2832,2591,2628,
756,10367,7499,6046,4667,4571,3273,3639,3020,2780,2723,
757,10556,7771,6070,4566,4088,3102,3280,3476,3245,2659,
758,10255,7050,6307,4916,3731,3261,2698,3166,3656,2741,
759,10611,6366,6861,5398,3919,3597,2628,3308,3359,2609,
760,10982,6745,6537,5667,3705,3857,2863,3440,3256,2463,
761,10672,7321,6254,5227,3359,3961,2265,3430,3196,2485,
762,9875,6960,6073,4975,3392,3433,2053,3034,3426,2652,
763,9608,7258,6173,5364,3565,3391,2533,2665,3487,3161,
764,9618,7931,6465,5137,3452,3448,2473,2913,3209,3240,
765,10339,7854,6025,4922,3076,3118,2391,3045,3084,2922,
766,11322,7290,6483,5193,3383,3329,2355,3474,2758,3123,
767,11004,7007,5931,4755,3682,3355,2475,3257,2613,2774,
768,9936,7387,5388,4758,3642,3785,2782,3154,3045,3040,
769,10300,6760,5626,4770,4019,3747,3246,3373,3073,3307,
770,10488,7153,5724,5035,4000,3453,3489,3417,3184,3198,
771,9819,6909,6568,4971,3894,3626,3711,3917,3315,3504,
772,9546,6671,6409,4481,3894,3394,4424,4311,3122,3823,
773,10105,7349,6376,4494,3911,3528,3957,4094,3380,3799,
774,10578,7051,6234,4629,3622,3434,3712,4100,3732,3535,
775,9634,6984,6021,4885,3997,3373,3898,3408,3893,3267,
776,9938,7243,6321,4365,4729,3126,3875,3332,3176,2940,
777,10174,7943,6749,4628,4054,3121,3274,3690,3154,2778,
778,10911,8035,6580,4694,3454,3127,2920,3511,2680,2715,
779,11119,7874,6659,4468,3667,3520,3232,3704,3108,2864,
780,10506,7612,6875,4408,3959,3742,3692,3632,3228,2680,
781,10490,7893,6689,4767,4169,3813,3934,3906,3603,3172,
782,9921,7816,6565,4690,4289,3676,3874,4649,4338,3672,
783,10180,6935,5725,4692,4255,4257,4455,4978,4504,4514,
784,10063,6632,5804,5013,4200,3861,4040,5087,4833,4652,
785,9417,6277,5764,4858,4151,3927,2957,4422,4381,4463,
786,10035,6085,6082,5328,3914,4079,3008,3834,3737,4179,
787,10510,6982,6689,4979,3914,3871,2962,3397,3358,4085,
788,11305,7784,6765,4655,3434,3620,3217,3287,3200,3216,
789,11534,7341,6215,4624,3327,3158,3425,3054,3408,2926,
790,10089,7040,5393,4929,3150,3234,3645,2884,2961,3070,
791,9004,6847,5142,4741,3758,3368,3586,3052,2823,3268,
792,10211,6491,5042,4773,4050,3474,3613,3332,3007,3277,
793,9878,6462,5675,5116,3928,2789,3608,3341,2988,3039,
794,9783,6985,5783,5256,4145,2830,3012,3551,2684,2957,
795,8881,7758,5757,5125,4171,2975,3014,3363,3174,2426,
796,9044,7178,6253,4794,3592,2763,3435,3074,2912,2421,
797,9839,7595,5976,4774,3276,2597,3495,2899,2657,2602,
798,10449,7702,5723,4542,3297,3011,2901,2376,2643,2599,
799,10552,7927,6207,5061,3563,3253,2485,2305,2187,2723,
800,10308,7962,6789,5152,3712,3369,2561,2913,2146,3220,
801,10353,8067,5959,4488,4093,3386,2784,3341,2112,2938,
802,11029,8267,6811,4622,4190,2765,2860,3118,2417,2690,
803,10624,7558,6899,5257,3826,2318,2514,2523,2602,2680,
804,11418,7898,6629,5395,3530,2808,2827,2597,2582,2528,
805,11004,7811,6057,5328,3309,3030,3017,2624,2213,2628,
806,10772,7385,5935,5396,3119,2639,2653,2786,2452,2954,
807,11074,6950,6196,4680,3446,2888,2710,2710,2602,2536,
808,10988,6955,5792,4859,3489,3507,2957,2533,2628,2379,
809,10635,7760,5861,4329,3617,3800,2779,2557,2692,2460,
810,9806,7989,5374,3893,4237,3778,2534,2424,2992,2638,
811,9948,7780,5857,4164,4123,3115,2378,2252,3030,2501,
812,10179,7737,5672,4436,3583,2974,2528,2236,3166,2459,
813,9709,7670,5555,4302,3397,2904,2180,2258,3174,2477,
814,9624,8172,5552,4164,3900,2965,1969,2622,2973,2566,
815,9924,8290,6089,3960,4197,3232,2180,2696,2447,2533,
816,10245,7393,6124,4225,4014,3221,2519,2712,2662,2976,
817,10071,6437,6294,4052,4025,2972,3006,2942,3044,3369,
818,9497,7235,6286,4479,4032,3294,2728,3308,3264,3444,
819,9540,8713,6780,4871,4039,4029,2715,3347,3613,4264,
820,9607,7511,6703,4779,4440,3509,3108,3594,4211,4374,
821,9565,7278,6716,4745,3836,3293,3311,3563,3747,4084,
822,10354,6636,6715,4904,3166,3381,2982,2916,3389,3641,
823,10869,6403,6616,4251,3903,3920,2360,2749,2926,3081,
824,10879,6154,6533,4756,4027,3939,2789,2665,3151,3626,
825,10120,6572,6020,5238,3908,4070,2792,3052,3098,3838,
826,10244,7100,6258,4879,4158,3701,2962,3301,3534,3154,
827,10280,7061,6171,5356,3877,4058,2849,3225,3524,2857,
828,10733,6432,6109,5508,3953,3649,2936,3192,3423,3434,
829,10743,6717,6322,5461,4744,3897,3121,3364,3550,3849,
830,11003,7231,6306,5200,4428,4285,3112,4416,4247,3955,
831,10714,6986,6219,4955,4726,4054,3716,5440,4429,4589,
832,9863,7438,6393,5233,3988,4299,4005,5146,4993,4967,
833,9059,7579,6677,5648,4032,3763,4116,5408,5280,4673,
834,9035,7450,7477,5401,3843,3910,4346,4807,5043,4810,
835,9869,7834,6771,5594,3820,4022,3661,4456,4869,4771,
836,9427,7415,6340,5917,3794,3666,3164,3859,4850,4602,
837,10118,7096,6856,6253,3692,3237,3548,3753,4567,4097,
838,11040,7691,6708,5220,3762,3575,3339,3411,4232,3039,
839,11804,7555,6761,4988,3991,3726,2833,3521,3988,2860,
840,10774,7620,7055,5103,4152,3713,2871,3616,3832,3147,
841,10800,8002,6826,4701,3953,3750,3192,3724,3763,3255,
842,10535,7825,6499,5150,4039,3642,3380,3739,4263,3159,
843,10426,8081,6353,4547,4319,3416,3435,3777,4184,3195,
844,10047,7956,6103,4566,4422,3975,3645,3854,3878,3938,
845,9935,7954,6101,5162,4567,4441,4284,4346,4294,4866,
846,10681,7282,6330,4913,4373,4081,4752,5019,5010,5293,
847,12026,7390,6966,5123,4022,3899,4781,6091,5887,5803,
848,12494,7025,6914,5096,4122,4387,4860,6553,6371,6755,
