Measured unit,Wavelength (m)
593.2322545,593.2322545e-9
593.2518764,593.2518764e-9
593.2714971,593.2714971e-9
593.2911168,593.2911168e-9
593.3107353,593.3107353e-9
593.3303528,593.3303528e-9
593.3499692,593.3499692e-9
593.3695845,593.3695845e-9
593.3891987,593.3891987e-9
593.4088119,593.4088119e-9
593.4284239,593.4284239e-9
593.4480349,593.4480349e-9
593.4676448,593.4676448e-9
593.4872535,593.4872535e-9
593.5068612,593.5068612e-9
593.5264679,593.5264679e-9
593.5460734,593.5460734e-9
593.5656778,593.5656778e-9
593.5852812,593.5852812e-9
593.6048834,593.6048834e-9
593.6244846,593.6244846e-9
593.6440847,593.6440847e-9
593.6636837,593.6636837e-9
593.6832816,593.6832816e-9
593.7028785,593.7028785e-9
593.7224742,593.7224742e-9
593.7420689,593.7420689e-9
593.7616624,593.7616624e-9
593.7812549,593.7812549e-9
593.8008463,593.8008463e-9
593.8204366,593.8204366e-9
593.8400259,593.8400259e-9
593.859614,593.859614e-9
593.879201,593.879201e-9
593.898787,593.898787e-9
593.9183719,593.9183719e-9
593.9379557,593.9379557e-9
593.9575384,593.9575384e-9
593.97712,593.97712e-9
593.9967005,593.9967005e-9
594.01628,594.01628e-9
594.0358583,594.0358583e-9
594.0554356,594.0554356e-9
594.0750118,594.0750118e-9
594.0945869,594.0945869e-9
594.1141609,594.1141609e-9
594.1337338,594.1337338e-9
594.1533056,594.1533056e-9
594.1728764,594.1728764e-9
594.192446,594.192446e-9
594.2120146,594.2120146e-9
594.2315821,594.2315821e-9
594.2511485,594.2511485e-9
594.2707138,594.2707138e-9
594.290278,594.290278e-9
594.3098412,594.3098412e-9
594.3294032,594.3294032e-9
594.3489642,594.3489642e-9
594.3685241,594.3685241e-9
594.3880829,594.3880829e-9
594.4076406,594.4076406e-9
594.4271972,594.4271972e-9
594.4467527,594.4467527e-9
594.4663072,594.4663072e-9
594.4340522,594.4340522e-9
594.4547885,594.4547885e-9
594.4755237,594.4755237e-9
594.4962578,594.4962578e-9
594.5169908,594.5169908e-9
594.5377227,594.5377227e-9
594.5584535,594.5584535e-9
594.5791831,594.5791831e-9
594.5999117,594.5999117e-9
594.6206391,594.6206391e-9
594.6413655,594.6413655e-9
594.6620907,594.6620907e-9
594.6828148,594.6828148e-9
594.7035378,594.7035378e-9
594.7242597,594.7242597e-9
594.7449805,594.7449805e-9
594.7657002,594.7657002e-9
594.7864187,594.7864187e-9
594.8071362,594.8071362e-9
594.8278525,594.8278525e-9
594.8485677,594.8485677e-9
594.8692819,594.8692819e-9
594.8899949,594.8899949e-9
594.9107068,594.9107068e-9
594.9314176,594.9314176e-9
594.9521272,594.9521272e-9
594.9728358,594.9728358e-9
594.9935433,594.9935433e-9
595.0142496,595.0142496e-9
595.0349548,595.0349548e-9
595.055659,595.055659e-9
595.076362,595.076362e-9
595.0970639,595.0970639e-9
595.1177647,595.1177647e-9
595.1384643,595.1384643e-9
595.1591629,595.1591629e-9
595.1798604,595.1798604e-9
595.2005567,595.2005567e-9
595.221252,595.221252e-9
595.2419461,595.2419461e-9
595.2626391,595.2626391e-9
595.283331,595.283331e-9
595.3040218,595.3040218e-9
595.3247115,595.3247115e-9
595.3454001,595.3454001e-9
595.3660875,595.3660875e-9
595.3867739,595.3867739e-9
595.4074591,595.4074591e-9
595.4281433,595.4281433e-9
595.4488263,595.4488263e-9
595.4695082,595.4695082e-9
595.490189,595.490189e-9
595.5108687,595.5108687e-9
595.5315473,595.5315473e-9
595.5522247,595.5522247e-9
595.5729011,595.5729011e-9
595.5935764,595.5935764e-9
595.6142505,595.6142505e-9
595.6349235,595.6349235e-9
595.6555954,595.6555954e-9
595.6762662,595.6762662e-9
595.6969359,595.6969359e-9
595.7176045,595.7176045e-9
595.738272,595.738272e-9
595.7589384,595.7589384e-9
595.7796036,595.7796036e-9
595.8002678,595.8002678e-9
595.8209308,595.8209308e-9
595.8415927,595.8415927e-9
595.8622535,595.8622535e-9
595.8829132,595.8829132e-9
595.9035718,595.9035718e-9
595.9242293,595.9242293e-9
595.9448857,595.9448857e-9
595.9655409,595.9655409e-9
595.9861951,595.9861951e-9
596.0068481,596.0068481e-9
596.0275,596.0275e-9
596.0481509,596.0481509e-9
596.0688006,596.0688006e-9
596.0894492,596.0894492e-9
596.1100966,596.1100966e-9
596.130743,596.130743e-9
596.1513883,596.1513883e-9
596.1720324,596.1720324e-9
596.1926755,596.1926755e-9
596.2133174,596.2133174e-9
596.2339582,596.2339582e-9
596.2545979,596.2545979e-9
596.2752365,596.2752365e-9
596.295874,596.295874e-9
596.3165104,596.3165104e-9
596.3371457,596.3371457e-9
596.3577798,596.3577798e-9
596.3784129,596.3784129e-9
596.3990448,596.3990448e-9
596.4196756,596.4196756e-9
596.4403054,596.4403054e-9
596.460934,596.460934e-9
596.4815615,596.4815615e-9
596.5021878,596.5021878e-9
596.5228131,596.5228131e-9
596.5434373,596.5434373e-9
596.5640603,596.5640603e-9
596.5846823,596.5846823e-9
596.6053031,596.6053031e-9
596.6259228,596.6259228e-9
596.6465414,596.6465414e-9
596.6671589,596.6671589e-9
596.6877753,596.6877753e-9
596.7083906,596.7083906e-9
596.7290048,596.7290048e-9
596.7496178,596.7496178e-9
596.7702298,596.7702298e-9
596.7908406,596.7908406e-9
596.8114503,596.8114503e-9
596.8320589,596.8320589e-9
596.8526664,596.8526664e-9
596.8732728,596.8732728e-9
596.8938781,596.8938781e-9
596.9144823,596.9144823e-9
596.9350854,596.9350854e-9
596.9556873,596.9556873e-9
596.9762881,596.9762881e-9
596.9968879,596.9968879e-9
597.0174865,597.0174865e-9
597.038084,597.038084e-9
597.0586804,597.0586804e-9
597.0792757,597.0792757e-9
597.0998699,597.0998699e-9
597.1204629,597.1204629e-9
597.1410549,597.1410549e-9
597.1616457,597.1616457e-9
597.1822355,597.1822355e-9
597.2028241,597.2028241e-9
597.2234116,597.2234116e-9
597.243998,597.243998e-9
597.2645833,597.2645833e-9
597.2851675,597.2851675e-9
597.3057506,597.3057506e-9
597.3263325,597.3263325e-9
597.3469134,597.3469134e-9
597.3674931,597.3674931e-9
597.3880717,597.3880717e-9
597.4086493,597.4086493e-9
597.4292257,597.4292257e-9
597.449801,597.449801e-9
597.4703751,597.4703751e-9
597.4909482,597.4909482e-9
597.5115202,597.5115202e-9
597.532091,597.532091e-9
597.5526608,597.5526608e-9
597.5732294,597.5732294e-9
597.5937969,597.5937969e-9
597.6143634,597.6143634e-9
597.6349287,597.6349287e-9
597.6554929,597.6554929e-9
597.6760559,597.6760559e-9
597.6966179,597.6966179e-9
597.7171788,597.7171788e-9
597.7377385,597.7377385e-9
597.7582972,597.7582972e-9
597.7788547,597.7788547e-9
597.7994111,597.7994111e-9
597.8199664,597.8199664e-9
597.8405206,597.8405206e-9
597.8610737,597.8610737e-9
597.8816257,597.8816257e-9
597.9021765,597.9021765e-9
597.9227263,597.9227263e-9
597.9432749,597.9432749e-9
597.9638225,597.9638225e-9
597.9843689,597.9843689e-9
598.0049142,598.0049142e-9
598.0254584,598.0254584e-9
598.0460015,598.0460015e-9
598.0665435,598.0665435e-9
598.0870843,598.0870843e-9
598.1076241,598.1076241e-9
598.1281627,598.1281627e-9
598.1487003,598.1487003e-9
598.1692367,598.1692367e-9
598.189772,598.189772e-9
598.2103062,598.2103062e-9
598.2308393,598.2308393e-9
598.2513713,598.2513713e-9
598.2719022,598.2719022e-9
598.292432,598.292432e-9
598.3129606,598.3129606e-9
598.3334882,598.3334882e-9
598.3540146,598.3540146e-9
598.3745399,598.3745399e-9
598.3950641,598.3950641e-9
598.4155872,598.4155872e-9
598.4361092,598.4361092e-9
598.4566301,598.4566301e-9
598.4771499,598.4771499e-9
598.4976685,598.4976685e-9
598.5181861,598.5181861e-9
598.5387025,598.5387025e-9
598.5592178,598.5592178e-9
598.579732,598.579732e-9
598.6002452,598.6002452e-9
598.6207572,598.6207572e-9
598.641268,598.641268e-9
598.6617778,598.6617778e-9
598.6822865,598.6822865e-9
598.702794,598.702794e-9
598.7233005,598.7233005e-9
598.7438058,598.7438058e-9
598.76431,598.76431e-9
598.7848131,598.7848131e-9
598.8053151,598.8053151e-9
598.825816,598.825816e-9
598.8463158,598.8463158e-9
598.8668145,598.8668145e-9
598.887312,598.887312e-9
598.9078085,598.9078085e-9
598.9283038,598.9283038e-9
598.948798,598.948798e-9
598.9692912,598.9692912e-9
598.9897832,598.9897832e-9
599.0102741,599.0102741e-9
599.0307638,599.0307638e-9
599.0512525,599.0512525e-9
599.0717401,599.0717401e-9
599.0922265,599.0922265e-9
599.1127119,599.1127119e-9
599.1331961,599.1331961e-9
599.1536792,599.1536792e-9
599.1741612,599.1741612e-9
599.1946421,599.1946421e-9
599.2151219,599.2151219e-9
599.2356006,599.2356006e-9
599.2560782,599.2560782e-9
599.2765546,599.2765546e-9
599.29703,599.29703e-9
599.3175042,599.3175042e-9
599.3379773,599.3379773e-9
599.3584493,599.3584493e-9
599.3789202,599.3789202e-9
599.39939,599.39939e-9
599.4198587,599.4198587e-9
599.4403263,599.4403263e-9
599.4607928,599.4607928e-9
599.4812581,599.4812581e-9
599.5017223,599.5017223e-9
599.5221855,599.5221855e-9
599.5426475,599.5426475e-9
599.5631084,599.5631084e-9
599.5835682,599.5835682e-9
599.6040269,599.6040269e-9
599.6244845,599.6244845e-9
599.6449409,599.6449409e-9
599.6653963,599.6653963e-9
599.6858505,599.6858505e-9
599.7063037,599.7063037e-9
599.7267557,599.7267557e-9
599.7472066,599.7472066e-9
599.7676564,599.7676564e-9
599.7881051,599.7881051e-9
599.8085527,599.8085527e-9
599.8289992,599.8289992e-9
599.8494445,599.8494445e-9
599.8698888,599.8698888e-9
599.8903319,599.8903319e-9
599.9107739,599.9107739e-9
599.9312149,599.9312149e-9
599.9516547,599.9516547e-9
599.9720934,599.9720934e-9
599.992531,599.992531e-9
600.0129674,600.0129674e-9
600.0334028,600.0334028e-9
600.053837,600.053837e-9
600.0742702,600.0742702e-9
600.0947022,600.0947022e-9
600.1151332,600.1151332e-9
600.135563,600.135563e-9
600.1559917,600.1559917e-9
600.1764193,600.1764193e-9
600.1968457,600.1968457e-9
600.2172711,600.2172711e-9
600.2376954,600.2376954e-9
600.2581185,600.2581185e-9
600.2785406,600.2785406e-9
600.2989615,600.2989615e-9
600.3193813,600.3193813e-9
600.3398,600.3398e-9
600.3602176,600.3602176e-9
600.3806341,600.3806341e-9
600.4010495,600.4010495e-9
600.4214637,600.4214637e-9
600.4418769,600.4418769e-9
600.4622889,600.4622889e-9
600.4826999,600.4826999e-9
600.5031097,600.5031097e-9
600.5235184,600.5235184e-9
600.543926,600.543926e-9
600.5643325,600.5643325e-9
600.5847379,600.5847379e-9
600.6051422,600.6051422e-9
600.6255453,600.6255453e-9
600.6459474,600.6459474e-9
600.6663483,600.6663483e-9
600.6867481,600.6867481e-9
600.7071468,600.7071468e-9
600.7275444,600.7275444e-9
600.7479409,600.7479409e-9
600.7683363,600.7683363e-9
600.7887306,600.7887306e-9
600.8091238,600.8091238e-9
600.8295158,600.8295158e-9
600.8499068,600.8499068e-9
600.8702966,600.8702966e-9
600.8906853,600.8906853e-9
600.9110729,600.9110729e-9
600.9314594,600.9314594e-9
600.9518448,600.9518448e-9
600.9722291,600.9722291e-9
600.9926123,600.9926123e-9
601.0129943,601.0129943e-9
601.0333753,601.0333753e-9
601.0537551,601.0537551e-9
601.0741338,601.0741338e-9
601.0945115,601.0945115e-9
601.114888,601.114888e-9
601.1352634,601.1352634e-9
601.1556376,601.1556376e-9
601.1760108,601.1760108e-9
601.1963829,601.1963829e-9
601.2167538,601.2167538e-9
601.2371237,601.2371237e-9
601.2574924,601.2574924e-9
601.27786,601.27786e-9
601.2982265,601.2982265e-9
601.3185919,601.3185919e-9
601.3389562,601.3389562e-9
601.3593194,601.3593194e-9
601.3796815,601.3796815e-9
601.4000424,601.4000424e-9
601.4204023,601.4204023e-9
601.440761,601.440761e-9
601.4611187,601.4611187e-9
601.4814752,601.4814752e-9
601.5018306,601.5018306e-9
601.5221849,601.5221849e-9
601.542538,601.542538e-9
601.5628901,601.5628901e-9
601.5832411,601.5832411e-9
601.6035909,601.6035909e-9
601.6239397,601.6239397e-9
601.6442873,601.6442873e-9
601.6646338,601.6646338e-9
601.6849792,601.6849792e-9
601.7053235,601.7053235e-9
601.7256667,601.7256667e-9
601.7460088,601.7460088e-9
601.7663498,601.7663498e-9
601.7866896,601.7866896e-9
601.8070284,601.8070284e-9
601.827366,601.827366e-9
601.8477025,601.8477025e-9
601.868038,601.868038e-9
601.8883723,601.8883723e-9
601.9087055,601.9087055e-9
601.9290375,601.9290375e-9
601.9493685,601.9493685e-9
601.9696984,601.9696984e-9
601.9900271,601.9900271e-9
602.0103548,602.0103548e-9
602.0306813,602.0306813e-9
602.0510067,602.0510067e-9
602.071331,602.071331e-9
602.0916542,602.0916542e-9
602.1119763,602.1119763e-9
602.1322973,602.1322973e-9
602.1526172,602.1526172e-9
602.1729359,602.1729359e-9
602.1932536,602.1932536e-9
602.2135701,602.2135701e-9
602.2338855,602.2338855e-9
602.2541998,602.2541998e-9
602.274513,602.274513e-9
602.2948251,602.2948251e-9
602.3151361,602.3151361e-9
602.335446,602.335446e-9
602.3557547,602.3557547e-9
602.3760624,602.3760624e-9
602.3963689,602.3963689e-9
602.4166744,602.4166744e-9
602.4369787,602.4369787e-9
602.4572819,602.4572819e-9
602.477584,602.477584e-9
602.497885,602.497885e-9
602.5181849,602.5181849e-9
602.5384836,602.5384836e-9
602.5587813,602.5587813e-9
602.5790778,602.5790778e-9
602.5993733,602.5993733e-9
602.6196676,602.6196676e-9
602.6399608,602.6399608e-9
602.6602529,602.6602529e-9
602.6805439,602.6805439e-9
602.7008338,602.7008338e-9
602.7211225,602.7211225e-9
602.7414102,602.7414102e-9
602.7616967,602.7616967e-9
602.7819822,602.7819822e-9
602.8022665,602.8022665e-9
602.8225497,602.8225497e-9
602.8428318,602.8428318e-9
602.8631128,602.8631128e-9
602.8833927,602.8833927e-9
602.9036715,602.9036715e-9
602.9239492,602.9239492e-9
602.9442257,602.9442257e-9
602.9645012,602.9645012e-9
602.9847755,602.9847755e-9
603.0050487,603.0050487e-9
603.0253208,603.0253208e-9
603.0455918,603.0455918e-9
603.0658617,603.0658617e-9
603.0861305,603.0861305e-9
603.1063982,603.1063982e-9
603.1266647,603.1266647e-9
603.1469302,603.1469302e-9
603.1671945,603.1671945e-9
603.1874578,603.1874578e-9
603.2077199,603.2077199e-9
603.2279809,603.2279809e-9
603.2482408,603.2482408e-9
603.2684996,603.2684996e-9
603.2887572,603.2887572e-9
603.3090138,603.3090138e-9
603.3292693,603.3292693e-9
603.3495236,603.3495236e-9
603.3697768,603.3697768e-9
603.3900289,603.3900289e-9
603.41028,603.41028e-9
603.4305299,603.4305299e-9
603.4507787,603.4507787e-9
603.4710263,603.4710263e-9
603.4912729,603.4912729e-9
603.5115184,603.5115184e-9
603.5317627,603.5317627e-9
603.5520059,603.5520059e-9
603.5722481,603.5722481e-9
603.5924891,603.5924891e-9
603.612729,603.612729e-9
603.6329678,603.6329678e-9
603.6532055,603.6532055e-9
603.6734421,603.6734421e-9
603.6936775,603.6936775e-9
603.7139119,603.7139119e-9
603.7341451,603.7341451e-9
603.7543772,603.7543772e-9
603.7746083,603.7746083e-9
603.7948382,603.7948382e-9
603.815067,603.815067e-9
603.8352947,603.8352947e-9
603.8555212,603.8555212e-9
603.8757467,603.8757467e-9
603.8959711,603.8959711e-9
603.9161943,603.9161943e-9
603.9364165,603.9364165e-9
603.9566375,603.9566375e-9
603.9768574,603.9768574e-9
603.9970762,603.9970762e-9
604.0172939,604.0172939e-9
604.0375105,604.0375105e-9
604.057726,604.057726e-9
604.0779403,604.0779403e-9
604.0981536,604.0981536e-9
604.1183657,604.1183657e-9
604.1385767,604.1385767e-9
604.1587867,604.1587867e-9
604.1789955,604.1789955e-9
604.1992032,604.1992032e-9
604.2194098,604.2194098e-9
604.2396152,604.2396152e-9
604.2598196,604.2598196e-9
604.2800229,604.2800229e-9
604.300225,604.300225e-9
604.320426,604.320426e-9
604.340626,604.340626e-9
604.3608248,604.3608248e-9
604.3810225,604.3810225e-9
604.4012191,604.4012191e-9
604.4214146,604.4214146e-9
604.4416089,604.4416089e-9
604.4618022,604.4618022e-9
604.4819944,604.4819944e-9
604.5021854,604.5021854e-9
604.5223753,604.5223753e-9
604.5425641,604.5425641e-9
604.5627519,604.5627519e-9
604.5829385,604.5829385e-9
604.6031239,604.6031239e-9
604.6233083,604.6233083e-9
604.6434916,604.6434916e-9
604.6636737,604.6636737e-9
604.6838548,604.6838548e-9
604.7040347,604.7040347e-9
604.7242136,604.7242136e-9
604.7443913,604.7443913e-9
604.7645679,604.7645679e-9
604.7847434,604.7847434e-9
604.8049177,604.8049177e-9
604.825091,604.825091e-9
604.8452632,604.8452632e-9
604.8654342,604.8654342e-9
604.8856042,604.8856042e-9
604.905773,604.905773e-9
604.9259407,604.9259407e-9
604.9461073,604.9461073e-9
604.9662728,604.9662728e-9
604.9864372,604.9864372e-9
605.0066005,605.0066005e-9
605.0267627,605.0267627e-9
605.0469237,605.0469237e-9
605.0670837,605.0670837e-9
605.0872425,605.0872425e-9
605.1074002,605.1074002e-9
605.1275568,605.1275568e-9
605.1477123,605.1477123e-9
605.1678667,605.1678667e-9
605.18802,605.18802e-9
605.2081722,605.2081722e-9
605.2283232,605.2283232e-9
605.2484732,605.2484732e-9
605.268622,605.268622e-9
605.2887698,605.2887698e-9
605.3089164,605.3089164e-9
605.3290619,605.3290619e-9
605.3492063,605.3492063e-9
605.3693496,605.3693496e-9
605.3894917,605.3894917e-9
605.4096328,605.4096328e-9
605.4297728,605.4297728e-9
605.4499116,605.4499116e-9
605.4700493,605.4700493e-9
605.490186,605.490186e-9
605.5103215,605.5103215e-9
605.5304559,605.5304559e-9
605.5505892,605.5505892e-9
605.5707213,605.5707213e-9
605.5908524,605.5908524e-9
605.6109824,605.6109824e-9
605.6311112,605.6311112e-9
605.651239,605.651239e-9
605.6713656,605.6713656e-9
605.6914911,605.6914911e-9
605.7116155,605.7116155e-9
605.7317388,605.7317388e-9
605.751861,605.751861e-9
605.7719821,605.7719821e-9
605.792102,605.792102e-9
605.8122209,605.8122209e-9
605.8323386,605.8323386e-9
605.8524553,605.8524553e-9
605.8725708,605.8725708e-9
605.8926852,605.8926852e-9
605.9127985,605.9127985e-9
605.9329107,605.9329107e-9
605.9530218,605.9530218e-9
605.9731317,605.9731317e-9
605.9932406,605.9932406e-9
606.0133484,606.0133484e-9
606.033455,606.033455e-9
606.0535605,606.0535605e-9
606.0736649,606.0736649e-9
606.0937682,606.0937682e-9
606.1138704,606.1138704e-9
606.1339715,606.1339715e-9
606.1540715,606.1540715e-9
606.1741704,606.1741704e-9
606.1942681,606.1942681e-9
606.2143648,606.2143648e-9
606.2344603,606.2344603e-9
606.2545547,606.2545547e-9
606.274648,606.274648e-9
606.2947402,606.2947402e-9
606.3148313,606.3148313e-9
606.3349213,606.3349213e-9
606.3550102,606.3550102e-9
606.3750979,606.3750979e-9
606.3951846,606.3951846e-9
606.4152701,606.4152701e-9
606.4353545,606.4353545e-9
606.4554378,606.4554378e-9
606.4755201,606.4755201e-9
606.4956011,606.4956011e-9
606.5156811,606.5156811e-9
606.53576,606.53576e-9
606.5558378,606.5558378e-9
606.5759144,606.5759144e-9
606.59599,606.59599e-9
606.6160644,606.6160644e-9
606.6361377,606.6361377e-9
606.6562099,606.6562099e-9
606.676281,606.676281e-9
606.696351,606.696351e-9
606.7164199,606.7164199e-9
606.7364877,606.7364877e-9
606.7565543,606.7565543e-9
606.7766199,606.7766199e-9
606.7966843,606.7966843e-9
606.8167476,606.8167476e-9
606.8368098,606.8368098e-9
606.8568709,606.8568709e-9
606.8769309,606.8769309e-9
606.8969898,606.8969898e-9
606.9170476,606.9170476e-9
606.9371043,606.9371043e-9
606.9571598,606.9571598e-9
606.9772143,606.9772143e-9
606.9972676,606.9972676e-9
607.0173198,607.0173198e-9
607.0373709,607.0373709e-9
607.0574209,607.0574209e-9
607.0774698,607.0774698e-9
607.0975176,607.0975176e-9
607.1175642,607.1175642e-9
607.1376098,607.1376098e-9
607.1576542,607.1576542e-9
607.1776976,607.1776976e-9
607.1977398,607.1977398e-9
607.2177809,607.2177809e-9
607.2378209,607.2378209e-9
607.2578598,607.2578598e-9
607.2778976,607.2778976e-9
607.2979343,607.2979343e-9
607.3179698,607.3179698e-9
607.3380043,607.3380043e-9
607.3580376,607.3580376e-9
607.3780699,607.3780699e-9
607.398101,607.398101e-9
607.418131,607.418131e-9
607.4381599,607.4381599e-9
607.4581877,607.4581877e-9
607.4782143,607.4782143e-9
607.4982399,607.4982399e-9
607.5182644,607.5182644e-9
607.5382877,607.5382877e-9
607.5583099,607.5583099e-9
607.5783311,607.5783311e-9
607.5983511,607.5983511e-9
607.61837,607.61837e-9
607.6383878,607.6383878e-9
607.6584045,607.6584045e-9
607.67842,607.67842e-9
607.6984345,607.6984345e-9
607.7184478,607.7184478e-9
607.7384601,607.7384601e-9
607.7584712,607.7584712e-9
607.7784812,607.7784812e-9
607.7984901,607.7984901e-9
607.8184979,607.8184979e-9
607.8385046,607.8385046e-9
607.8585102,607.8585102e-9
607.8785147,607.8785147e-9
607.898518,607.898518e-9
607.9185203,607.9185203e-9
607.9385214,607.9385214e-9
607.9585214,607.9585214e-9
607.9785203,607.9785203e-9
607.9985181,607.9985181e-9
608.0185148,608.0185148e-9
608.0385104,608.0385104e-9
608.0585049,608.0585049e-9
608.0784982,608.0784982e-9
608.0984905,608.0984905e-9
608.1184816,608.1184816e-9
608.1384717,608.1384717e-9
608.1584606,608.1584606e-9
608.1784484,608.1784484e-9
608.1984351,608.1984351e-9
608.2184207,608.2184207e-9
608.2384051,608.2384051e-9
608.2583885,608.2583885e-9
608.2783708,608.2783708e-9
608.2385735,608.2385735e-9
608.2597932,608.2597932e-9
608.2810117,608.2810117e-9
608.3022292,608.3022292e-9
608.3234454,608.3234454e-9
608.3446606,608.3446606e-9
608.3658746,608.3658746e-9
608.3870874,608.3870874e-9
608.4082992,608.4082992e-9
608.4295098,608.4295098e-9
608.4507192,608.4507192e-9
608.4719276,608.4719276e-9
608.4931347,608.4931347e-9
608.5143408,608.5143408e-9
608.5355457,608.5355457e-9
608.5567495,608.5567495e-9
608.5779521,608.5779521e-9
608.5991537,608.5991537e-9
608.620354,608.620354e-9
608.6415533,608.6415533e-9
608.6627514,608.6627514e-9
608.6839483,608.6839483e-9
608.7051442,608.7051442e-9
608.7263389,608.7263389e-9
608.7475324,608.7475324e-9
608.7687249,608.7687249e-9
608.7899161,608.7899161e-9
608.8111063,608.8111063e-9
608.8322953,608.8322953e-9
608.8534832,608.8534832e-9
608.8746699,608.8746699e-9
608.8958555,608.8958555e-9
608.91704,608.91704e-9
608.9382234,608.9382234e-9
608.9594056,608.9594056e-9
608.9805866,608.9805866e-9
609.0017666,609.0017666e-9
609.0229454,609.0229454e-9
609.044123,609.044123e-9
609.0652995,609.0652995e-9
609.0864749,609.0864749e-9
609.1076492,609.1076492e-9
609.1288223,609.1288223e-9
609.1499943,609.1499943e-9
609.1711651,609.1711651e-9
609.1923348,609.1923348e-9
609.2135034,609.2135034e-9
609.2346708,609.2346708e-9
609.2558371,609.2558371e-9
609.2770023,609.2770023e-9
609.2981663,609.2981663e-9
609.3193292,609.3193292e-9
609.340491,609.340491e-9
609.3616516,609.3616516e-9
609.3828111,609.3828111e-9
609.4039694,609.4039694e-9
609.4251267,609.4251267e-9
609.4462827,609.4462827e-9
609.4674377,609.4674377e-9
609.4885915,609.4885915e-9
609.5097442,609.5097442e-9
609.5308957,609.5308957e-9
609.5520461,609.5520461e-9
609.5731954,609.5731954e-9
609.5943435,609.5943435e-9
609.6154905,609.6154905e-9
609.6366363,609.6366363e-9
609.6577811,609.6577811e-9
609.6789246,609.6789246e-9
609.7000671,609.7000671e-9
609.7212084,609.7212084e-9
609.7423486,609.7423486e-9
609.7634876,609.7634876e-9
609.7846255,609.7846255e-9
609.8057623,609.8057623e-9
609.8268979,609.8268979e-9
609.8480324,609.8480324e-9
609.8691658,609.8691658e-9
609.890298,609.890298e-9
609.9114291,609.9114291e-9
609.9325591,609.9325591e-9
609.9536879,609.9536879e-9
609.9748156,609.9748156e-9
609.9959421,609.9959421e-9
610.0170675,610.0170675e-9
610.0381918,610.0381918e-9
610.059315,610.059315e-9
610.080437,610.080437e-9
610.1015578,610.1015578e-9
610.1226776,610.1226776e-9
610.1437962,610.1437962e-9
610.1649136,610.1649136e-9
610.1860299,610.1860299e-9
610.2071451,610.2071451e-9
610.2282592,610.2282592e-9
610.2493721,610.2493721e-9
610.2704839,610.2704839e-9
610.2915945,610.2915945e-9
610.3127041,610.3127041e-9
610.3338124,610.3338124e-9
610.3549197,610.3549197e-9
610.3760258,610.3760258e-9
610.3971307,610.3971307e-9
610.4182346,610.4182346e-9
610.4393373,610.4393373e-9
610.4604388,610.4604388e-9
610.4815393,610.4815393e-9
610.5026385,610.5026385e-9
610.5237367,610.5237367e-9
610.5448337,610.5448337e-9
610.5659296,610.5659296e-9
610.5870243,610.5870243e-9
610.608118,610.608118e-9
610.6292104,610.6292104e-9
610.6503018,610.6503018e-9
610.671392,610.671392e-9
610.692481,610.692481e-9
610.713569,610.713569e-9
610.7346558,610.7346558e-9
610.7557414,610.7557414e-9
610.7768259,610.7768259e-9
610.7979093,610.7979093e-9
610.8189916,610.8189916e-9
610.8400727,610.8400727e-9
610.8611527,610.8611527e-9
610.8822315,610.8822315e-9
610.9033092,610.9033092e-9
610.9243858,610.9243858e-9
610.9454613,610.9454613e-9
610.9665356,610.9665356e-9
610.9876087,610.9876087e-9
611.0086807,611.0086807e-9
611.0297516,611.0297516e-9
611.0508214,611.0508214e-9
611.07189,611.07189e-9
611.0929575,611.0929575e-9
611.1140239,611.1140239e-9
611.1350891,611.1350891e-9
611.1561532,611.1561532e-9
611.1772161,611.1772161e-9
611.1982779,611.1982779e-9
611.2193386,611.2193386e-9
611.2403981,611.2403981e-9
611.2614565,611.2614565e-9
611.2825138,611.2825138e-9
611.3035699,611.3035699e-9
611.3246249,611.3246249e-9
611.3456788,611.3456788e-9
611.3667315,611.3667315e-9
611.3877831,611.3877831e-9
611.4088335,611.4088335e-9
611.4298828,611.4298828e-9
611.450931,611.450931e-9
611.4719781,611.4719781e-9
611.493024,611.493024e-9
611.5140687,611.5140687e-9
611.5351124,611.5351124e-9
611.5561549,611.5561549e-9
611.5771962,611.5771962e-9
611.5982365,611.5982365e-9
611.6192756,611.6192756e-9
611.6403135,611.6403135e-9
611.6613503,611.6613503e-9
611.682386,611.682386e-9
611.7034206,611.7034206e-9
611.724454,611.724454e-9
611.7454863,611.7454863e-9
611.7665174,611.7665174e-9
611.7875474,611.7875474e-9
611.8085763,611.8085763e-9
611.829604,611.829604e-9
611.8506306,611.8506306e-9
611.8716561,611.8716561e-9
611.8926804,611.8926804e-9
611.9137036,611.9137036e-9
611.9347256,611.9347256e-9
611.9557466,611.9557466e-9
611.9767664,611.9767664e-9
611.997785,611.997785e-9
612.0188025,612.0188025e-9
612.0398189,612.0398189e-9
612.0608341,612.0608341e-9
612.0818482,612.0818482e-9
612.1028612,612.1028612e-9
612.123873,612.123873e-9
612.1448837,612.1448837e-9
612.1658933,612.1658933e-9
612.1869017,612.1869017e-9
612.207909,612.207909e-9
612.2289152,612.2289152e-9
612.2499202,612.2499202e-9
612.2709241,612.2709241e-9
612.2919268,612.2919268e-9
612.3129284,612.3129284e-9
612.3339289,612.3339289e-9
612.3549282,612.3549282e-9
612.3759264,612.3759264e-9
612.3969235,612.3969235e-9
612.4179194,612.4179194e-9
