Measured unit,Wavelength (m),Sensitivity,Additional multiplier,Additional additive
369.800334,3.698E-07,4.10394E-06,1,0
369.812652,3.69813E-07,4.18183E-06,1,0
369.824971,3.69825E-07,4.22796E-06,1,0
369.837288,3.69837E-07,4.24708E-06,1,0
369.849605,3.6985E-07,4.24888E-06,1,0
369.861921,3.69862E-07,4.21306E-06,1,0
369.874236,3.69874E-07,4.10799E-06,1,0
369.886551,3.69887E-07,3.94466E-06,1,0
369.898865,3.69899E-07,3.83656E-06,1,0
369.911178,3.69911E-07,3.84226E-06,1,0
369.923491,3.69923E-07,3.89558E-06,1,0
369.935803,3.69936E-07,3.93913E-06,1,0
369.948114,3.69948E-07,3.97533E-06,1,0
369.960425,3.6996E-07,4.04779E-06,1,0
369.972735,3.69973E-07,4.13001E-06,1,0
369.985044,3.69985E-07,4.15111E-06,1,0
369.997353,3.69997E-07,4.09651E-06,1,0
370.00966,3.7001E-07,4.01467E-06,1,0
370.021967,3.70022E-07,3.96777E-06,1,0
370.034274,3.70034E-07,3.97317E-06,1,0
370.04658,3.70047E-07,4.00021E-06,1,0
370.058885,3.70059E-07,4.02865E-06,1,0
370.071189,3.70071E-07,4.04014E-06,1,0
370.074626,3.70075E-07,4.05901E-06,1,0
370.083493,3.70083E-07,4.07868E-06,1,0
370.087387,3.70087E-07,4.01338E-06,1,0
370.095796,3.70096E-07,3.88971E-06,1,0
370.100147,3.701E-07,3.80842E-06,1,0
370.112907,3.70113E-07,3.81076E-06,1,0
370.125666,3.70126E-07,3.85514E-06,1,0
370.138424,3.70138E-07,3.85708E-06,1,0
370.151182,3.70151E-07,3.79376E-06,1,0
370.163939,3.70164E-07,3.75847E-06,1,0
370.176695,3.70177E-07,3.79561E-06,1,0
370.18945,3.70189E-07,3.82889E-06,1,0
370.202205,3.70202E-07,3.80972E-06,1,0
370.214959,3.70215E-07,3.8252E-06,1,0
370.227713,3.70228E-07,3.93016E-06,1,0
370.240466,3.7024E-07,4.07346E-06,1,0
370.253218,3.70253E-07,4.17302E-06,1,0
370.265969,3.70266E-07,4.19292E-06,1,0
370.27872,3.70279E-07,4.14392E-06,1,0
370.29147,3.70291E-07,4.06308E-06,1,0
370.30422,3.70304E-07,3.97317E-06,1,0
370.316968,3.70317E-07,3.91552E-06,1,0
370.329716,3.7033E-07,3.87739E-06,1,0
370.342464,3.70342E-07,3.83454E-06,1,0
370.355211,3.70355E-07,3.79789E-06,1,0
370.367957,3.70368E-07,3.80321E-06,1,0
370.380702,3.70381E-07,3.80862E-06,1,0
370.393447,3.70393E-07,3.76611E-06,1,0
370.406191,3.70406E-07,3.67975E-06,1,0
370.418934,3.70419E-07,3.6295E-06,1,0
370.431677,3.70432E-07,3.67299E-06,1,0
370.444419,3.70444E-07,3.75404E-06,1,0
370.45716,3.70457E-07,3.78356E-06,1,0
370.469901,3.7047E-07,3.79209E-06,1,0
370.48264,3.70483E-07,3.81571E-06,1,0
370.49538,3.70495E-07,3.83128E-06,1,0
370.508118,3.70508E-07,3.80046E-06,1,0
370.520856,3.70521E-07,3.72153E-06,1,0
370.533593,3.70534E-07,3.64369E-06,1,0
370.54633,3.70546E-07,3.61882E-06,1,0
370.559066,3.70559E-07,3.6237E-06,1,0
370.571801,3.70572E-07,3.62069E-06,1,0
370.584536,3.70585E-07,3.59985E-06,1,0
370.597269,3.70597E-07,3.57921E-06,1,0
370.610002,3.7061E-07,3.57565E-06,1,0
370.622735,3.70623E-07,3.58222E-06,1,0
370.635467,3.70635E-07,3.61506E-06,1,0
370.648198,3.70648E-07,3.69258E-06,1,0
370.660928,3.70661E-07,3.75607E-06,1,0
370.673658,3.70674E-07,3.80851E-06,1,0
370.686387,3.70686E-07,3.87548E-06,1,0
370.699115,3.70699E-07,3.88326E-06,1,0
370.711843,3.70712E-07,3.79504E-06,1,0
370.72457,3.70725E-07,3.64661E-06,1,0
370.737297,3.70737E-07,3.48308E-06,1,0
370.750022,3.7075E-07,3.34678E-06,1,0
370.762747,3.70763E-07,3.22408E-06,1,0
370.775472,3.70775E-07,3.1322E-06,1,0
370.788195,3.70788E-07,3.13081E-06,1,0
370.800918,3.70801E-07,3.20427E-06,1,0
370.81364,3.70814E-07,3.30424E-06,1,0
370.826362,3.70826E-07,3.42697E-06,1,0
370.839083,3.70839E-07,3.58525E-06,1,0
370.851803,3.70852E-07,3.72754E-06,1,0
370.864523,3.70865E-07,3.80308E-06,1,0
370.877241,3.70877E-07,3.82246E-06,1,0
370.88996,3.7089E-07,3.83494E-06,1,0
370.902677,3.70903E-07,3.85565E-06,1,0
370.915394,3.70915E-07,3.85174E-06,1,0
370.92811,3.70928E-07,3.7877E-06,1,0
370.940826,3.70941E-07,3.71162E-06,1,0
370.95354,3.70954E-07,3.67742E-06,1,0
370.966254,3.70966E-07,3.68699E-06,1,0
370.978968,3.70979E-07,3.71261E-06,1,0
370.991681,3.70992E-07,3.70652E-06,1,0
371.004393,3.71004E-07,3.65655E-06,1,0
371.017104,3.71017E-07,3.60937E-06,1,0
371.029815,3.7103E-07,3.58752E-06,1,0
371.042525,3.71043E-07,3.58832E-06,1,0
371.055234,3.71055E-07,3.6094E-06,1,0
371.067943,3.71068E-07,3.63157E-06,1,0
371.080651,3.71081E-07,3.65747E-06,1,0
371.093358,3.71093E-07,3.6855E-06,1,0
371.106065,3.71106E-07,3.68116E-06,1,0
371.118771,3.71119E-07,3.65053E-06,1,0
371.131476,3.71131E-07,3.61182E-06,1,0
371.14418,3.71144E-07,3.5705E-06,1,0
371.156884,3.71157E-07,3.52567E-06,1,0
371.169587,3.7117E-07,3.4794E-06,1,0
371.18229,3.71182E-07,3.44589E-06,1,0
371.194992,3.71195E-07,3.46469E-06,1,0
371.207693,3.71208E-07,3.51597E-06,1,0
371.220393,3.7122E-07,3.54108E-06,1,0
371.233093,3.71233E-07,3.51357E-06,1,0
371.245792,3.71246E-07,3.45555E-06,1,0
371.258491,3.71258E-07,3.37462E-06,1,0
371.271188,3.71271E-07,3.2837E-06,1,0
371.283886,3.71284E-07,3.19388E-06,1,0
371.296582,3.71297E-07,3.12335E-06,1,0
371.309278,3.71309E-07,3.08563E-06,1,0
371.321973,3.71322E-07,3.05909E-06,1,0
371.334667,3.71335E-07,3.04014E-06,1,0
371.347361,3.71347E-07,3.04982E-06,1,0
371.360054,3.7136E-07,3.06319E-06,1,0
371.372746,3.71373E-07,3.03702E-06,1,0
371.385437,3.71385E-07,2.94803E-06,1,0
371.398128,3.71398E-07,2.81055E-06,1,0
371.410819,3.71411E-07,2.68164E-06,1,0
371.423508,3.71424E-07,2.5957E-06,1,0
371.436197,3.71436E-07,2.57115E-06,1,0
371.448885,3.71449E-07,2.62878E-06,1,0
371.461573,3.71462E-07,2.7384E-06,1,0
371.47426,3.71474E-07,2.86969E-06,1,0
371.486946,3.71487E-07,3.00651E-06,1,0
371.499631,3.715E-07,3.11908E-06,1,0
371.512316,3.71512E-07,3.18361E-06,1,0
371.525,3.71525E-07,3.19036E-06,1,0
371.537683,3.71538E-07,3.13066E-06,1,0
371.550366,3.7155E-07,3.01892E-06,1,0
371.563048,3.71563E-07,2.88608E-06,1,0
371.57573,3.71576E-07,2.77501E-06,1,0
371.58841,3.71588E-07,2.71575E-06,1,0
371.60109,3.71601E-07,2.70439E-06,1,0
371.61377,3.71614E-07,2.72317E-06,1,0
371.626448,3.71626E-07,2.74011E-06,1,0
371.639126,3.71639E-07,2.76747E-06,1,0
371.651803,3.71652E-07,2.84016E-06,1,0
371.66448,3.71664E-07,2.95873E-06,1,0
371.677156,3.71677E-07,3.0728E-06,1,0
371.689831,3.7169E-07,3.17207E-06,1,0
371.702506,3.71703E-07,3.25462E-06,1,0
371.715179,3.71715E-07,3.34432E-06,1,0
371.727853,3.71728E-07,3.46203E-06,1,0
371.740525,3.71741E-07,3.56916E-06,1,0
371.753197,3.71753E-07,3.61179E-06,1,0
371.765868,3.71766E-07,3.58421E-06,1,0
371.778538,3.71779E-07,3.50042E-06,1,0
371.791208,3.71791E-07,3.38548E-06,1,0
371.803877,3.71804E-07,3.27833E-06,1,0
371.816545,3.71817E-07,3.19064E-06,1,0
371.829213,3.71829E-07,3.10324E-06,1,0
371.84188,3.71842E-07,3.01995E-06,1,0
371.854546,3.71855E-07,3.00919E-06,1,0
371.867212,3.71867E-07,3.10776E-06,1,0
371.879877,3.7188E-07,3.28144E-06,1,0
371.892541,3.71893E-07,3.4363E-06,1,0
371.905205,3.71905E-07,3.53663E-06,1,0
371.917868,3.71918E-07,3.63765E-06,1,0
371.93053,3.71931E-07,3.76527E-06,1,0
371.943191,3.71943E-07,3.84483E-06,1,0
371.955852,3.71956E-07,3.81904E-06,1,0
371.968512,3.71969E-07,3.71697E-06,1,0
371.981172,3.71981E-07,3.60391E-06,1,0
371.993831,3.71994E-07,3.49408E-06,1,0
372.006489,3.72006E-07,3.3841E-06,1,0
372.019146,3.72019E-07,3.28459E-06,1,0
372.031803,3.72032E-07,3.22108E-06,1,0
372.044459,3.72044E-07,3.18325E-06,1,0
372.057114,3.72057E-07,3.13421E-06,1,0
372.069769,3.7207E-07,3.0627E-06,1,0
372.082423,3.72082E-07,2.99105E-06,1,0
372.095076,3.72095E-07,2.92201E-06,1,0
372.107729,3.72108E-07,2.85859E-06,1,0
372.120381,3.7212E-07,2.82492E-06,1,0
372.133032,3.72133E-07,2.83936E-06,1,0
372.145682,3.72146E-07,2.90293E-06,1,0
372.158332,3.72158E-07,2.99197E-06,1,0
372.170982,3.72171E-07,3.07809E-06,1,0
372.18363,3.72184E-07,3.15352E-06,1,0
372.196278,3.72196E-07,3.1952E-06,1,0
372.208925,3.72209E-07,3.17526E-06,1,0
372.221571,3.72222E-07,3.10359E-06,1,0
372.234217,3.72234E-07,3.01183E-06,1,0
372.246862,3.72247E-07,2.93658E-06,1,0
372.259507,3.7226E-07,2.88624E-06,1,0
372.27215,3.72272E-07,2.84366E-06,1,0
372.284793,3.72285E-07,2.81522E-06,1,0
372.297436,3.72297E-07,2.8158E-06,1,0
372.310077,3.7231E-07,2.83338E-06,1,0
372.322718,3.72323E-07,2.85596E-06,1,0
372.335358,3.72335E-07,2.87229E-06,1,0
372.347998,3.72348E-07,2.88573E-06,1,0
372.360637,3.72361E-07,2.90628E-06,1,0
372.373275,3.72373E-07,2.9321E-06,1,0
372.385913,3.72386E-07,2.9637E-06,1,0
372.398549,3.72399E-07,2.99614E-06,1,0
372.411186,3.72411E-07,3.02967E-06,1,0
372.423821,3.72424E-07,3.07757E-06,1,0
372.436456,3.72436E-07,3.12388E-06,1,0
372.44909,3.72449E-07,3.13041E-06,1,0
372.461723,3.72462E-07,3.09491E-06,1,0
372.474356,3.72474E-07,3.03451E-06,1,0
372.486988,3.72487E-07,2.97241E-06,1,0
372.499619,3.725E-07,2.92116E-06,1,0
372.51225,3.72512E-07,2.90286E-06,1,0
372.52488,3.72525E-07,2.91894E-06,1,0
372.537509,3.72538E-07,2.95958E-06,1,0
372.550138,3.7255E-07,3.01571E-06,1,0
372.562766,3.72563E-07,3.06755E-06,1,0
372.575393,3.72575E-07,3.08333E-06,1,0
372.588019,3.72588E-07,3.05772E-06,1,0
372.600645,3.72601E-07,2.99472E-06,1,0
372.61327,3.72613E-07,2.91147E-06,1,0
372.625895,3.72626E-07,2.84057E-06,1,0
372.638519,3.72639E-07,2.80795E-06,1,0
372.651142,3.72651E-07,2.81755E-06,1,0
372.663764,3.72664E-07,2.86538E-06,1,0
372.676386,3.72676E-07,2.91714E-06,1,0
372.689007,3.72689E-07,2.93571E-06,1,0
372.701627,3.72702E-07,2.94298E-06,1,0
372.714247,3.72714E-07,2.97491E-06,1,0
372.726866,3.72727E-07,3.01742E-06,1,0
372.739484,3.72739E-07,3.03353E-06,1,0
372.752102,3.72752E-07,3.01845E-06,1,0
372.764718,3.72765E-07,2.9794E-06,1,0
372.777335,3.72777E-07,2.93592E-06,1,0
372.78995,3.7279E-07,2.89868E-06,1,0
372.802565,3.72803E-07,2.85204E-06,1,0
372.815179,3.72815E-07,2.78159E-06,1,0
372.827793,3.72828E-07,2.69027E-06,1,0
372.840405,3.7284E-07,2.61068E-06,1,0
372.853017,3.72853E-07,2.58631E-06,1,0
372.865629,3.72866E-07,2.60657E-06,1,0
372.878239,3.72878E-07,2.63787E-06,1,0
372.890849,3.72891E-07,2.65432E-06,1,0
372.903459,3.72903E-07,2.63885E-06,1,0
372.916067,3.72916E-07,2.63101E-06,1,0
372.928675,3.72929E-07,2.65833E-06,1,0
372.941283,3.72941E-07,2.69991E-06,1,0
372.953889,3.72954E-07,2.74939E-06,1,0
372.966495,3.72966E-07,2.80973E-06,1,0
372.9791,3.72979E-07,2.88376E-06,1,0
372.991705,3.72992E-07,2.98802E-06,1,0
373.004309,3.73004E-07,3.10223E-06,1,0
373.016912,3.73017E-07,3.19354E-06,1,0
373.029514,3.7303E-07,3.24228E-06,1,0
373.042116,3.73042E-07,3.25464E-06,1,0
373.054717,3.73055E-07,3.25315E-06,1,0
373.067317,3.73067E-07,3.24941E-06,1,0
373.079917,3.7308E-07,3.26483E-06,1,0
373.092516,3.73093E-07,3.29726E-06,1,0
373.105114,3.73105E-07,3.32708E-06,1,0
373.117712,3.73118E-07,3.35435E-06,1,0
373.130309,3.7313E-07,3.37229E-06,1,0
373.142905,3.73143E-07,3.3742E-06,1,0
373.1555,3.73156E-07,3.37965E-06,1,0
373.168095,3.73168E-07,3.38867E-06,1,0
373.180689,3.73181E-07,3.39455E-06,1,0
373.193283,3.73193E-07,3.3956E-06,1,0
373.205876,3.73206E-07,3.38211E-06,1,0
373.218468,3.73218E-07,3.3348E-06,1,0
373.231059,3.73231E-07,3.25653E-06,1,0
373.24365,3.73244E-07,3.16902E-06,1,0
373.25624,3.73256E-07,3.07808E-06,1,0
373.268829,3.73269E-07,2.98718E-06,1,0
373.281418,3.73281E-07,2.92346E-06,1,0
373.294006,3.73294E-07,2.91825E-06,1,0
373.306593,3.73307E-07,2.96661E-06,1,0
373.319179,3.73319E-07,3.04839E-06,1,0
373.331765,3.73332E-07,3.11561E-06,1,0
373.34435,3.73344E-07,3.16535E-06,1,0
373.356935,3.73357E-07,3.23422E-06,1,0
373.369519,3.7337E-07,3.31425E-06,1,0
373.382102,3.73382E-07,3.40011E-06,1,0
373.394684,3.73395E-07,3.52107E-06,1,0
373.407266,3.73407E-07,3.65813E-06,1,0
373.419847,3.7342E-07,3.79257E-06,1,0
373.432427,3.73432E-07,3.8714E-06,1,0
373.445007,3.73445E-07,3.89006E-06,1,0
373.457586,3.73458E-07,3.89979E-06,1,0
373.470164,3.7347E-07,3.88194E-06,1,0
373.482742,3.73483E-07,3.79461E-06,1,0
373.495319,3.73495E-07,3.66755E-06,1,0
373.507895,3.73508E-07,3.53202E-06,1,0
373.52047,3.7352E-07,3.4102E-06,1,0
373.533045,3.73533E-07,3.2961E-06,1,0
373.545619,3.73546E-07,3.18457E-06,1,0
373.558193,3.73558E-07,3.11488E-06,1,0
373.570765,3.73571E-07,3.1061E-06,1,0
373.583338,3.73583E-07,3.1215E-06,1,0
373.595909,3.73596E-07,3.15229E-06,1,0
373.60848,3.73608E-07,3.21136E-06,1,0
373.62105,3.73621E-07,3.2916E-06,1,0
373.633619,3.73634E-07,3.35878E-06,1,0
373.646187,3.73646E-07,3.35842E-06,1,0
373.658755,3.73659E-07,3.28495E-06,1,0
373.671322,3.73671E-07,3.18487E-06,1,0
373.683889,3.73684E-07,3.07916E-06,1,0
373.696455,3.73696E-07,2.97188E-06,1,0
373.70902,3.73709E-07,2.86686E-06,1,0
373.721584,3.73722E-07,2.76023E-06,1,0
373.734148,3.73734E-07,2.66521E-06,1,0
373.746711,3.73747E-07,2.63532E-06,1,0
373.759273,3.73759E-07,2.70831E-06,1,0
373.771835,3.73772E-07,2.85719E-06,1,0
373.784396,3.73784E-07,3.02588E-06,1,0
373.796956,3.73797E-07,3.18139E-06,1,0
373.809516,3.7381E-07,3.31495E-06,1,0
373.822075,3.73822E-07,3.43715E-06,1,0
373.834633,3.73835E-07,3.52826E-06,1,0
373.847191,3.73847E-07,3.54294E-06,1,0
373.859747,3.7386E-07,3.49554E-06,1,0
373.872304,3.73872E-07,3.44242E-06,1,0
373.884859,3.73885E-07,3.38699E-06,1,0
373.897414,3.73897E-07,3.31696E-06,1,0
373.909968,3.7391E-07,3.25297E-06,1,0
373.922521,3.73923E-07,3.20722E-06,1,0
373.935074,3.73935E-07,3.19106E-06,1,0
373.947626,3.73948E-07,3.2134E-06,1,0
373.960177,3.7396E-07,3.25841E-06,1,0
373.972728,3.73973E-07,3.32959E-06,1,0
373.985277,3.73985E-07,3.44419E-06,1,0
373.997827,3.73998E-07,3.54786E-06,1,0
374.010375,3.7401E-07,3.58743E-06,1,0
374.022923,3.74023E-07,3.56317E-06,1,0
374.03547,3.74035E-07,3.4768E-06,1,0
374.048016,3.74048E-07,3.35755E-06,1,0
374.060562,3.74061E-07,3.2508E-06,1,0
374.073107,3.74073E-07,3.15205E-06,1,0
374.085652,3.74086E-07,3.07085E-06,1,0
374.098195,3.74098E-07,3.03666E-06,1,0
374.110738,3.74111E-07,3.05235E-06,1,0
374.12328,3.74123E-07,3.10907E-06,1,0
374.135822,3.74136E-07,3.17382E-06,1,0
374.148363,3.74148E-07,3.21155E-06,1,0
374.160903,3.74161E-07,3.2318E-06,1,0
374.173443,3.74173E-07,3.23918E-06,1,0
374.185981,3.74186E-07,3.22948E-06,1,0
374.198519,3.74199E-07,3.20926E-06,1,0
374.211057,3.74211E-07,3.185E-06,1,0
374.223593,3.74224E-07,3.16132E-06,1,0
374.23613,3.74236E-07,3.12277E-06,1,0
374.248665,3.74249E-07,3.06535E-06,1,0
374.261199,3.74261E-07,3.02281E-06,1,0
374.273733,3.74274E-07,3.00316E-06,1,0
374.286267,3.74286E-07,2.99927E-06,1,0
374.298799,3.74299E-07,2.99093E-06,1,0
374.311331,3.74311E-07,2.95918E-06,1,0
374.323862,3.74324E-07,2.94388E-06,1,0
374.336393,3.74336E-07,2.96864E-06,1,0
374.348922,3.74349E-07,3.02771E-06,1,0
374.361451,3.74361E-07,3.11312E-06,1,0
374.37398,3.74374E-07,3.19915E-06,1,0
374.386507,3.74387E-07,3.28456E-06,1,0
374.399034,3.74399E-07,3.38486E-06,1,0
374.411561,3.74412E-07,3.47041E-06,1,0
374.424086,3.74424E-07,3.50862E-06,1,0
374.436611,3.74437E-07,3.51468E-06,1,0
374.449135,3.74449E-07,3.515E-06,1,0
374.461659,3.74462E-07,3.5312E-06,1,0
374.474182,3.74474E-07,3.55794E-06,1,0
374.486704,3.74487E-07,3.59115E-06,1,0
374.499225,3.74499E-07,3.65981E-06,1,0
374.511746,3.74512E-07,3.75555E-06,1,0
374.524266,3.74524E-07,3.84455E-06,1,0
374.536785,3.74537E-07,3.88633E-06,1,0
374.549304,3.74549E-07,3.85E-06,1,0
374.561822,3.74562E-07,3.76875E-06,1,0
374.574339,3.74574E-07,3.68116E-06,1,0
374.586856,3.74587E-07,3.5601E-06,1,0
374.599372,3.74599E-07,3.43295E-06,1,0
374.611887,3.74612E-07,3.33729E-06,1,0
374.624401,3.74624E-07,3.30033E-06,1,0
374.636915,3.74637E-07,3.36446E-06,1,0
374.649428,3.74649E-07,3.51339E-06,1,0
374.66194,3.74662E-07,3.69672E-06,1,0
374.674452,3.74674E-07,3.8886E-06,1,0
374.686963,3.74687E-07,4.05053E-06,1,0
374.699473,3.74699E-07,4.16902E-06,1,0
374.711983,3.74712E-07,4.21748E-06,1,0
374.724492,3.74724E-07,4.14741E-06,1,0
374.737,3.74737E-07,3.97799E-06,1,0
374.749508,3.7475E-07,3.77425E-06,1,0
374.762014,3.74762E-07,3.61568E-06,1,0
374.77452,3.74775E-07,3.5391E-06,1,0
374.787026,3.74787E-07,3.5167E-06,1,0
374.799531,3.748E-07,3.53341E-06,1,0
374.812035,3.74812E-07,3.56068E-06,1,0
374.824538,3.74825E-07,3.5759E-06,1,0
374.837041,3.74837E-07,3.58015E-06,1,0
374.849542,3.7485E-07,3.53374E-06,1,0
374.862044,3.74862E-07,3.43898E-06,1,0
374.874544,3.74875E-07,3.34788E-06,1,0
374.887044,3.74887E-07,3.29484E-06,1,0
374.899543,3.749E-07,3.30685E-06,1,0
374.912042,3.74912E-07,3.37699E-06,1,0
374.924539,3.74925E-07,3.42977E-06,1,0
374.937036,3.74937E-07,3.4486E-06,1,0
374.949533,3.7495E-07,3.44495E-06,1,0
374.962028,3.74962E-07,3.41768E-06,1,0
374.974523,3.74975E-07,3.40856E-06,1,0
374.987018,3.74987E-07,3.42612E-06,1,0
374.999511,3.75E-07,3.40329E-06,1,0
375.012004,3.75012E-07,3.35357E-06,1,0
375.024496,3.75024E-07,3.34455E-06,1,0
375.036988,3.75037E-07,3.40679E-06,1,0
375.049479,3.75049E-07,3.50773E-06,1,0
375.061969,3.75062E-07,3.56098E-06,1,0
375.074458,3.75074E-07,3.56597E-06,1,0
375.086947,3.75087E-07,3.59693E-06,1,0
375.099435,3.75099E-07,3.65995E-06,1,0
375.111922,3.75112E-07,3.71118E-06,1,0
375.124409,3.75124E-07,3.72834E-06,1,0
375.136894,3.75137E-07,3.70546E-06,1,0
375.14938,3.75149E-07,3.66503E-06,1,0
375.161864,3.75162E-07,3.6383E-06,1,0
375.174348,3.75174E-07,3.64355E-06,1,0
375.186831,3.75187E-07,3.71171E-06,1,0
375.199313,3.75199E-07,3.73294E-06,1,0
375.209292,3.75209E-07,3.88206E-06,1,0
375.211795,3.75212E-07,3.89792E-06,1,0
375.222244,3.75222E-07,3.93094E-06,1,0
375.224276,3.75224E-07,4.01079E-06,1,0
375.235194,3.75235E-07,4.11111E-06,1,0
375.236756,3.75237E-07,4.22174E-06,1,0
375.248144,3.75248E-07,4.46918E-06,1,0
375.261094,3.75261E-07,4.62517E-06,1,0
375.274042,3.75274E-07,4.90449E-06,1,0
375.28699,3.75287E-07,5.14469E-06,1,0
375.299937,3.753E-07,5.27969E-06,1,0
375.312884,3.75313E-07,5.34524E-06,1,0
375.32583,3.75326E-07,5.35723E-06,1,0
375.338775,3.75339E-07,5.27822E-06,1,0
375.351719,3.75352E-07,5.13476E-06,1,0
375.364663,3.75365E-07,4.9858E-06,1,0
375.377606,3.75378E-07,4.82956E-06,1,0
375.390548,3.75391E-07,4.64648E-06,1,0
375.40349,3.75403E-07,4.43433E-06,1,0
375.416431,3.75416E-07,4.22287E-06,1,0
375.429371,3.75429E-07,4.05625E-06,1,0
375.442311,3.75442E-07,3.9396E-06,1,0
375.45525,3.75455E-07,3.86663E-06,1,0
375.468188,3.75468E-07,3.91153E-06,1,0
375.481126,3.75481E-07,4.0665E-06,1,0
375.494063,3.75494E-07,4.19526E-06,1,0
375.506999,3.75507E-07,4.26365E-06,1,0
375.519934,3.7552E-07,4.27965E-06,1,0
375.532869,3.75533E-07,4.23996E-06,1,0
375.545803,3.75546E-07,4.1375E-06,1,0
375.558737,3.75559E-07,3.93678E-06,1,0
375.571669,3.75572E-07,3.71098E-06,1,0
375.584601,3.75585E-07,3.58804E-06,1,0
375.597533,3.75598E-07,3.53238E-06,1,0
375.610464,3.7561E-07,3.47226E-06,1,0
375.623394,3.75623E-07,3.35596E-06,1,0
375.636323,3.75636E-07,3.18259E-06,1,0
375.649251,3.75649E-07,2.99942E-06,1,0
375.662179,3.75662E-07,2.82895E-06,1,0
375.675107,3.75675E-07,2.68162E-06,1,0
375.688033,3.75688E-07,2.59068E-06,1,0
375.700959,3.75701E-07,2.55602E-06,1,0
375.713884,3.75714E-07,2.564E-06,1,0
375.726809,3.75727E-07,2.61194E-06,1,0
375.739733,3.7574E-07,2.68508E-06,1,0
375.752656,3.75753E-07,2.76127E-06,1,0
375.765578,3.75766E-07,2.79221E-06,1,0
375.7785,3.75779E-07,2.75421E-06,1,0
375.791421,3.75791E-07,2.70428E-06,1,0
375.804341,3.75804E-07,2.72788E-06,1,0
375.817261,3.75817E-07,2.84314E-06,1,0
375.83018,3.7583E-07,2.97178E-06,1,0
375.843098,3.75843E-07,3.01448E-06,1,0
375.856016,3.75856E-07,3.00661E-06,1,0
375.868933,3.75869E-07,3.01972E-06,1,0
375.881849,3.75882E-07,3.02969E-06,1,0
375.894765,3.75895E-07,2.99273E-06,1,0
375.907679,3.75908E-07,2.9218E-06,1,0
375.920594,3.75921E-07,2.8671E-06,1,0
375.933507,3.75934E-07,2.88958E-06,1,0
375.94642,3.75946E-07,2.97749E-06,1,0
375.959332,3.75959E-07,3.06769E-06,1,0
375.972243,3.75972E-07,3.13079E-06,1,0
375.985154,3.75985E-07,3.17603E-06,1,0
375.998064,3.75998E-07,3.18333E-06,1,0
376.010973,3.76011E-07,3.14486E-06,1,0
376.023882,3.76024E-07,3.07741E-06,1,0
376.03679,3.76037E-07,2.98853E-06,1,0
376.049697,3.7605E-07,2.8931E-06,1,0
376.062604,3.76063E-07,2.84073E-06,1,0
376.07551,3.76076E-07,2.86111E-06,1,0
376.088415,3.76088E-07,2.91914E-06,1,0
376.10132,3.76101E-07,2.9891E-06,1,0
376.114223,3.76114E-07,3.08558E-06,1,0
376.127127,3.76127E-07,3.16245E-06,1,0
376.140029,3.7614E-07,3.19573E-06,1,0
376.152931,3.76153E-07,3.18025E-06,1,0
376.165832,3.76166E-07,3.10772E-06,1,0
376.178732,3.76179E-07,3.02425E-06,1,0
376.191632,3.76192E-07,2.96394E-06,1,0
376.204531,3.76205E-07,2.91167E-06,1,0
376.217429,3.76217E-07,2.8677E-06,1,0
376.230327,3.7623E-07,2.81962E-06,1,0
376.243224,3.76243E-07,2.76108E-06,1,0
376.25612,3.76256E-07,2.69505E-06,1,0
376.269015,3.76269E-07,2.62856E-06,1,0
376.28191,3.76282E-07,2.57189E-06,1,0
376.294804,3.76295E-07,2.53575E-06,1,0
376.307698,3.76308E-07,2.52974E-06,1,0
376.320591,3.76321E-07,2.52114E-06,1,0
376.333483,3.76333E-07,2.50209E-06,1,0
376.346374,3.76346E-07,2.50489E-06,1,0
376.359265,3.76359E-07,2.54111E-06,1,0
376.372155,3.76372E-07,2.58024E-06,1,0
376.385044,3.76385E-07,2.59022E-06,1,0
376.397933,3.76398E-07,2.6103E-06,1,0
376.410821,3.76411E-07,2.6994E-06,1,0
376.423708,3.76424E-07,2.8092E-06,1,0
376.436595,3.76437E-07,2.89215E-06,1,0
376.44948,3.76449E-07,2.97228E-06,1,0
376.462366,3.76462E-07,3.05132E-06,1,0
376.47525,3.76475E-07,3.10478E-06,1,0
376.488134,3.76488E-07,3.12324E-06,1,0
376.501017,3.76501E-07,3.12641E-06,1,0
376.513899,3.76514E-07,3.16299E-06,1,0
376.526781,3.76527E-07,3.25123E-06,1,0
376.539662,3.7654E-07,3.32066E-06,1,0
376.552542,3.76553E-07,3.35282E-06,1,0
376.565422,3.76565E-07,3.38685E-06,1,0
376.578301,3.76578E-07,3.41708E-06,1,0
376.591179,3.76591E-07,3.4374E-06,1,0
376.604057,3.76604E-07,3.47265E-06,1,0
376.616934,3.76617E-07,3.50344E-06,1,0
376.62981,3.7663E-07,3.50442E-06,1,0
376.642685,3.76643E-07,3.4846E-06,1,0
376.65556,3.76656E-07,3.47146E-06,1,0
376.668434,3.76668E-07,3.48732E-06,1,0
376.681308,3.76681E-07,3.52155E-06,1,0
376.69418,3.76694E-07,3.53314E-06,1,0
376.707052,3.76707E-07,3.47603E-06,1,0
376.719924,3.7672E-07,3.37717E-06,1,0
376.732794,3.76733E-07,3.26951E-06,1,0
376.745664,3.76746E-07,3.15016E-06,1,0
376.758534,3.76759E-07,3.02959E-06,1,0
376.771402,3.76771E-07,2.92561E-06,1,0
376.78427,3.76784E-07,2.83779E-06,1,0
376.797137,3.76797E-07,2.78831E-06,1,0
